Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.1. Paro registrado por Distrito, Grupo de edad y Sexo por Mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;16 a 19 años;16 a 19 años;16 a 19 años;20 a 24 años;20 a 24 años;20 a 24 años;25 a 29 años;25 a 29 años;25 a 29 años;30 a 34 años;30 a 34 años;30 a 34 años;35 a 39 años;35 a 39 años;35 a 39 años;40 a 44 años;40 a 44 años;40 a 44 años;45 a 49 años;45 a 49 años;45 a 49 años;50 a 54 años;50 a 54 años;50 a 54 años;55 a 59 años;55 a 59 años;55 a 59 años;60 y más años;60 y más años;60 y más años
2021;Febrero;15. Ciudad Lineal;13.807;6.084;7.723;221;137;84;787;392;395;1.305;623;682;1.319;574;745;1.381;553;828;1.479;633;846;1.578;664;914;1.840;805;1.035;2.052;919;1.133;1.845;784;1.061
2021;Febrero;16. Hortaleza;10.088;4.268;5.820;196;127;69;534;286;248;863;398;465;885;349;536;1.025;415;610;1.138;412;726;1.319;525;794;1.320;561;759;1.527;621;906;1.281;574;707
2021;Febrero;17. Villaverde;14.540;6.309;8.231;390;206;184;1.230;615;615;1.516;659;857;1.449;531;918;1.541;611;930;1.738;727;1.011;1.693;718;975;1.775;792;983;1.737;783;954;1.471;667;804
2021;Febrero;18. Villa de Vallecas;8.949;3.749;5.200;262;161;101;663;304;359;845;346;499;971;399;572;1.065;420;645;1.174;436;738;1.149;474;675;990;422;568;963;423;540;867;364;503
2021;Febrero;19. Vicálvaro;5.617;2.406;3.211;161;80;81;520;252;268;557;270;287;507;223;284;526;206;320;618;239;379;711;276;435;739;300;439;727;321;406;551;239;312
2021;Febrero;20. San Blas-Canillejas;11.474;5.026;6.448;272;145;127;799;392;407;1.071;511;560;1.050;419;631;1.118;451;667;1.141;481;660;1.282;532;750;1.522;677;845;1.717;755;962;1.502;663;839
2021;Febrero;21. Barajas;2.532;1.121;1.411;46;28;18;159;82;77;221;111;110;236;99;137;262;110;152;313;117;196;345;153;192;308;146;162;347;146;201;295;129;166
2021;Marzo;Ciudad de Madrid;214.446;94.902;119.544;4.187;2.314;1.873;14.098;6.969;7.129;20.671;9.514;11.157;21.365;9.132;12.233;22.636;9.262;13.374;24.245;10.154;14.091;25.868;11.253;14.615;27.144;12.224;14.920;29.049;12.906;16.143;25.183;11.174;14.009
2021;Marzo;01. Centro;10.355;5.423;4.932;90;49;41;388;195;193;1.012;475;537;1.199;597;602;1.294;667;627;1.266;676;590;1.372;732;640;1.294;744;550;1.320;698;622;1.120;590;530
2021;Marzo;02. Arganzuela;8.504;3.870;4.634;91;50;41;471;242;229;856;390;466;847;382;465;956;430;526;948;417;531;1.010;467;543;1.007;439;568;1.240;562;678;1.078;491;587
2021;Marzo;03. Retiro;4.972;2.196;2.776;48;30;18;223;98;125;474;230;244;522;257;265;539;228;311;528;225;303;573;233;340;640;292;348;764;320;444;661;283;378
2021;Marzo;04. Salamanca;6.064;2.551;3.513;59;33;26;229;115;114;602;278;324;676;283;393;634;256;378;615;247;368;663;281;382;773;321;452;947;392;555;866;345;521
2021;Marzo;05. Chamartín;5.800;2.487;3.313;57;35;22;227;109;118;499;231;268;516;236;280;619;236;383;591;245;346;702;303;399;781;322;459;971;408;563;837;362;475
2021;Marzo;06. Tetuán;10.611;4.688;5.923;203;114;89;630;323;307;1.061;481;580;1.105;435;670;1.166;464;702;1.188;501;687;1.239;569;670;1.382;622;760;1.386;621;765;1.251;558;693
2021;Marzo;07. Chamberí;5.964;2.557;3.407;46;21;25;266;124;142;661;314;347;675;315;360;660;262;398;650;270;380;689;286;403;693;279;414;901;393;508;723;293;430
2021;Marzo;08. Fuencarral-El Pardo;11.067;4.722;6.345;174;107;67;560;289;271;958;447;511;1.067;464;603;1.118;429;689;1.398;551;847;1.542;638;904;1.389;610;779;1.534;658;876;1.327;529;798
2021;Marzo;09. Moncloa-Aravaca;5.268;2.365;2.903;67;37;30;261;145;116;554;260;294;528;232;296;504;207;297;547;228;319;604;254;350;714;319;395;806;375;431;683;308;375
2021;Marzo;10. Latina;17.150;7.700;9.450;335;187;148;1.204;592;612;1.636;768;868;1.626;718;908;1.884;778;1.106;1.945;839;1.106;2.067;902;1.165;2.273;1.058;1.215;2.235;1.002;1.233;1.945;856;1.089
2021;Marzo;11. Carabanchel;20.917;9.269;11.648;451;244;207;1.601;767;834;2.089;937;1.152;2.017;854;1.163;2.235;897;1.338;2.491;1.052;1.439;2.650;1.159;1.491;2.643;1.204;1.439;2.557;1.150;1.407;2.183;1.005;1.178
2021;Marzo;12. Usera;12.785;5.587;7.198;352;176;176;1.099;530;569;1.224;571;653;1.314;542;772;1.309;492;817;1.481;629;852;1.626;693;933;1.622;721;901;1.495;658;837;1.263;575;688
2021;Marzo;13. Puente de Vallecas;22.500;10.217;12.283;561;312;249;1.856;922;934;2.272;1.004;1.268;2.355;995;1.360;2.363;1.005;1.358;2.534;1.088;1.446;2.451;1.147;1.304;2.667;1.246;1.421;2.943;1.335;1.608;2.498;1.163;1.335
2021;Marzo;14. Moratalaz;6.206;2.718;3.488;141;75;66;460;227;233;605;293;312;550;245;305;576;252;324;605;229;376;710;286;424;801;359;442;903;405;498;855;347;508
2021;Marzo;15. Ciudad Lineal;13.626;5.990;7.636;218;123;95;792;393;399;1.253;607;646;1.296;543;753;1.345;528;817;1.429;607;822;1.546;668;878;1.832;810;1.022;2.061;916;1.145;1.854;795;1.059
2021;Marzo;16. Hortaleza;9.902;4.166;5.736;187;117;70;506;272;234;814;371;443;842;345;497;1.015;414;601;1.109;391;718;1.319;523;796;1.302;545;757;1.523;616;907;1.285;572;713
2021;Marzo;17. Villaverde;14.456;6.196;8.260;374;199;175;1.211;588;623;1.471;639;832;1.451;536;915;1.524;582;942;1.736;705;1.031;1.672;712;960;1.765;775;990;1.746;778;968;1.506;682;824
2021;Marzo;18. Villa de Vallecas;8.787;3.678;5.109;261;162;99;639;300;339;848;354;494;945;392;553;1.027;400;627;1.148;415;733;1.126;467;659;982;423;559;944;403;541;867;362;505
2021;Marzo;19. Vicálvaro;5.657;2.438;3.219;155;73;82;508;246;262;561;284;277;535;229;306;541;212;329;611;244;367;701;278;423;761;302;459;724;318;406;560;252;308
2021;Marzo;20. San Blas-Canillejas;11.388;5.008;6.380;271;144;127;814;410;404;1.019;483;536;1.065;434;631;1.077;434;643;1.117;471;646;1.275;510;765;1.509;685;824;1.712;754;958;1.529;683;846
2021;Marzo;21. Barajas;2.467;1.076;1.391;46;26;20;153;82;71;202;97;105;234;98;136;250;89;161;308;124;184;331;145;186;314;148;166;337;144;193;292;123;169
2021;Abril;Ciudad de Madrid;212.597;93.966;118.631;4.253;2.361;1.892;13.981;6.918;7.063;20.081;9.173;10.908;21.146;9.028;12.118;22.238;9.069;13.169;24.009;10.027;13.982;25.610;11.201;14.409;26.907;12.053;14.854;28.990;12.842;16.148;25.382;11.294;14.088
2021;Abril;01. Centro;10.203;5.341;4.862;87;45;42;375;185;190;962;434;528;1.194;608;586;1.278;671;607;1.244;660;584;1.350;722;628;1.279;733;546;1.313;689;624;1.121;594;527
2021;Abril;02. Arganzuela;8.382;3.819;4.563;88;47;41;457;234;223;829;384;445;834;386;448;935;425;510;950;412;538;982;449;533;1.003;442;561;1.216;546;670;1.088;494;594
2021;Abril;03. Retiro;4.985;2.198;2.787;50;29;21;214;100;114;484;224;260;506;240;266;529;227;302;536;230;306;592;256;336;636;288;348;775;323;452;663;281;382
2021;Abril;04. Salamanca;5.983;2.514;3.469;61;33;28;240;121;119;567;259;308;640;267;373;616;255;361;608;237;371;668;282;386;761;316;445;941;383;558;881;361;520
2021;Abril;05. Chamartín;5.689;2.466;3.223;54;34;20;205;107;98;490;219;271;509;243;266;599;229;370;570;234;336;686;300;386;788;334;454;944;402;542;844;364;480
2021;Abril;06. Tetuán;10.541;4.645;5.896;204;113;91;637;318;319;1.051;495;556;1.085;428;657;1.123;436;687;1.192;511;681;1.223;542;681;1.355;607;748;1.422;638;784;1.249;557;692
2021;Abril;07. Chamberí;5.947;2.578;3.369;50;22;28;263;134;129;646;304;342;667;305;362;644;260;384;649;286;363;676;293;383;702;274;428;902;395;507;748;305;443
2021;Abril;08. Fuencarral-El Pardo;10.985;4.714;6.271;178;112;66;583;304;279;931;433;498;1.054;449;605;1.085;412;673;1.396;561;835;1.517;638;879;1.358;592;766;1.525;662;863;1.358;551;807
2021;Abril;09. Moncloa-Aravaca;5.199;2.292;2.907;68;38;30;253;130;123;536;242;294;514;216;298;507;203;304;530;224;306;600;247;353;693;306;387;806;370;436;692;316;376
2021;Abril;10. Latina;17.037;7.631;9.406;360;198;162;1.186;580;606;1.592;744;848;1.590;692;898;1.831;758;1.073;1.965;846;1.119;2.062;901;1.161;2.268;1.049;1.219;2.225;989;1.236;1.958;874;1.084
2021;Abril;11. Carabanchel;20.680;9.120;11.560;463;258;205;1.572;751;821;2.087;916;1.171;1.974;838;1.136;2.222;897;1.325;2.417;1.012;1.405;2.602;1.119;1.483;2.598;1.178;1.420;2.553;1.159;1.394;2.192;992;1.200
2021;Abril;12. Usera;12.665;5.547;7.118;349;173;176;1.090;534;556;1.203;551;652;1.296;535;761;1.313;506;807;1.463;618;845;1.611;699;912;1.607;712;895;1.468;643;825;1.265;576;689
2021;Abril;13. Puente de Vallecas;22.554;10.253;12.301;580;327;253;1.884;944;940;2.188;986;1.202;2.372;1.003;1.369;2.351;990;1.361;2.534;1.066;1.468;2.470;1.169;1.301;2.685;1.247;1.438;2.974;1.353;1.621;2.516;1.168;1.348
2021;Abril;14. Moratalaz;6.172;2.698;3.474;139;76;63;452;220;232;590;291;299;552;242;310;575;248;327;595;222;373;704;291;413;800;358;442;907;400;507;858;350;508
2021;Abril;15. Ciudad Lineal;13.461;5.925;7.536;223;128;95;761;365;396;1.218;588;630;1.300;548;752;1.301;510;791;1.408;598;810;1.525;672;853;1.808;797;1.011;2.053;914;1.139;1.864;805;1.059
2021;Abril;16. Hortaleza;9.735;4.092;5.643;173;109;64;505;284;221;791;352;439;817;326;491;968;392;576;1.082;382;700;1.291;514;777;1.281;539;742;1.509;607;902;1.318;587;731
2021;Abril;17. Villaverde;14.254;6.036;8.218;385;204;181;1.207;584;623;1.389;601;788;1.450;530;920;1.478;540;938;1.716;688;1.028;1.648;700;948;1.749;752;997;1.727;757;970;1.505;680;825
2021;Abril;18. Villa de Vallecas;8.817;3.722;5.095;266;165;101;651;308;343;825;345;480;976;415;561;1.026;402;624;1.158;432;726;1.108;465;643;989;419;570;944;401;543;874;370;504
2021;Abril;19. Vicálvaro;5.559;2.374;3.185;157;76;81;497;234;263;538;268;270;521;226;295;527;192;335;597;237;360;691;274;417;743;302;441;721;307;414;567;258;309
2021;Abril;20. San Blas-Canillejas;11.310;4.951;6.359;271;145;126;802;404;398;978;447;531;1.058;431;627;1.075;427;648;1.103;463;640;1.275;529;746;1.503;664;839;1.721;758;963;1.524;683;841
2021;Abril;21. Barajas;2.439;1.050;1.389;47;29;18;147;77;70;186;90;96;237;100;137;255;89;166;296;108;188;329;139;190;301;144;157;344;146;198;297;128;169
2021;Mayo;Ciudad de Madrid;207.254;91.086;116.168;4.032;2.274;1.758;12.366;6.182;6.184;19.238;8.738;10.500;20.550;8.731;11.819;21.595;8.706;12.889;23.313;9.657;13.656;25.101;10.881;14.220;26.561;11.808;14.753;28.922;12.774;16.148;25.576;11.335;14.241
2021;Mayo;01. Centro;9.930;5.129;4.801;80;44;36;313;158;155;958;433;525;1.141;562;579;1.220;631;589;1.198;625;573;1.309;690;619;1.271;709;562;1.309;683;626;1.131;594;537
2021;Mayo;02. Arganzuela;8.048;3.627;4.421;79;45;34;351;180;171;763;350;413;841;382;459;877;401;476;922;410;512;945;411;534;977;419;558;1.199;537;662;1.094;492;602
2021;Mayo;03. Retiro;4.856;2.167;2.689;48;28;20;179;81;98;428;203;225;491;241;250;519;228;291;519;226;293;595;261;334;620;292;328;779;324;455;678;283;395
2021;Mayo;04. Salamanca;5.858;2.480;3.378;53;35;18;201;106;95;556;256;300;615;249;366;613;251;362;583;231;352;664;284;380;751;322;429;932;383;549;890;363;527
2021;Mayo;05. Chamartín;5.524;2.372;3.152;48;27;21;164;90;74;461;215;246;492;233;259;564;212;352;549;226;323;674;284;390;776;312;464;953;406;547;843;367;476
2021;Mayo;06. Tetuán;10.295;4.519;5.776;203;120;83;585;301;284;979;445;534;1.046;410;636;1.083;410;673;1.156;480;676;1.204;533;671;1.338;604;734;1.434;657;777;1.267;559;708
2021;Mayo;07. Chamberí;5.736;2.479;3.257;40;16;24;194;99;95;618;286;332;647;299;348;632;256;376;622;278;344;660;285;375;689;266;423;899;392;507;735;302;433
2021;Mayo;08. Fuencarral-El Pardo;10.830;4.597;6.233;166;102;64;484;251;233;894;413;481;1.037;458;579;1.113;411;702;1.368;530;838;1.491;615;876;1.371;598;773;1.530;661;869;1.376;558;818
2021;Mayo;09. Moncloa-Aravaca;5.061;2.251;2.810;52;28;24;215;116;99;506;233;273;503;219;284;478;193;285;528;222;306;560;240;320;691;305;386;819;368;451;709;327;382
2021;Mayo;10. Latina;16.629;7.455;9.174;343;190;153;1.046;521;525;1.545;729;816;1.539;673;866;1.784;744;1.040;1.880;813;1.067;2.028;885;1.143;2.257;1.031;1.226;2.226;983;1.243;1.981;886;1.095
2021;Mayo;11. Carabanchel;20.143;8.793;11.350;437;240;197;1.428;692;736;1.987;855;1.132;1.912;793;1.119;2.140;849;1.291;2.358;984;1.374;2.561;1.080;1.481;2.585;1.170;1.415;2.526;1.139;1.387;2.209;991;1.218
2021;Mayo;12. Usera;12.340;5.373;6.967;347;176;171;1.019;495;524;1.154;521;633;1.257;518;739;1.278;491;787;1.431;593;838;1.538;669;869;1.575;696;879;1.475;641;834;1.266;573;693
2021;Mayo;13. Puente de Vallecas;22.086;9.984;12.102;561;326;235;1.742;884;858;2.151;966;1.185;2.323;968;1.355;2.283;955;1.328;2.461;1.032;1.429;2.419;1.130;1.289;2.639;1.205;1.434;2.957;1.346;1.611;2.550;1.172;1.378
2021;Mayo;14. Moratalaz;6.003;2.599;3.404;138;79;59;394;204;190;566;281;285;539;236;303;546;232;314;595;215;380;685;273;412;777;340;437;902;389;513;861;350;511
2021;Mayo;15. Ciudad Lineal;13.133;5.771;7.362;204;115;89;687;325;362;1.148;537;611;1.248;529;719;1.294;508;786;1.371;593;778;1.509;664;845;1.764;776;988;2.030;909;1.121;1.878;815;1.063
2021;Mayo;16. Hortaleza;9.586;3.985;5.601;164;107;57;436;244;192;762;340;422;832;326;506;954;381;573;1.065;369;696;1.260;502;758;1.304;546;758;1.493;597;896;1.316;573;743
2021;Mayo;17. Villaverde;13.833;5.817;8.016;363;201;162;1.103;521;582;1.338;583;755;1.374;503;871;1.430;507;923;1.671;664;1.007;1.652;703;949;1.679;718;961;1.725;749;976;1.498;668;830
2021;Mayo;18. Villa de Vallecas;8.514;3.543;4.971;249;156;93;572;275;297;787;316;471;948;394;554;996;375;621;1.094;390;704;1.090;457;633;956;406;550;960;408;552;862;366;496
2021;Mayo;19. Vicálvaro;5.467;2.326;3.141;149;73;76;444;218;226;520;256;264;520;230;290;518;190;328;581;220;361;682;270;412;754;300;454;725;304;421;574;265;309
2021;Mayo;20. San Blas-Canillejas;11.047;4.838;6.209;265;140;125;694;359;335;940;434;506;1.031;425;606;1.039;402;637;1.074;450;624;1.256;516;740;1.489;651;838;1.712;761;951;1.547;700;847
2021;Mayo;21. Barajas;2.335;981;1.354;43;26;17;115;62;53;177;86;91;214;83;131;234;79;155;287;106;181;319;129;190;298;142;156;337;137;200;311;131;180
2021;Junio;Ciudad de Madrid;202.866;88.248;114.618;3.986;2.234;1.752;11.735;5.776;5.959;18.357;8.203;10.154;19.909;8.383;11.526;20.981;8.363;12.618;22.764;9.368;13.396;24.552;10.497;14.055;26.181;11.571;14.610;28.728;12.542;16.186;25.673;11.311;14.362
2021;Junio;01. Centro;9.730;5.040;4.690;78;39;39;283;139;144;877;376;501;1.148;571;577;1.167;600;567;1.159;631;528;1.295;691;604;1.269;703;566;1.310;693;617;1.144;597;547
2021;Junio;02. Arganzuela;7.867;3.505;4.362;81;47;34;356;173;183;729;331;398;834;377;457;848;381;467;886;380;506;925;403;522;926;399;527;1.176;511;665;1.106;503;603
2021;Junio;03. Retiro;4.799;2.108;2.691;48;30;18;176;78;98;428;207;221;489;226;263;507;221;286;505;209;296;571;237;334;608;284;324;781;326;455;686;290;396
2021;Junio;04. Salamanca;5.783;2.419;3.364;53;31;22;197;105;92;528;248;280;599;231;368;601;249;352;571;213;358;666;283;383;747;311;436;922;380;542;899;368;531
2021;Junio;05. Chamartín;5.447;2.334;3.113;39;25;14;174;91;83;430;189;241;473;232;241;577;223;354;545;227;318;666;277;389;747;300;447;949;410;539;847;360;487
2021;Junio;06. Tetuán;10.059;4.391;5.668;193;110;83;559;278;281;957;430;527;1.030;411;619;1.072;405;667;1.098;450;648;1.169;518;651;1.319;600;719;1.396;630;766;1.266;559;707
2021;Junio;07. Chamberí;5.656;2.429;3.227;41;18;23;206;95;111;621;289;332;647;303;344;595;238;357;597;261;336;648;277;371;667;262;405;883;382;501;751;304;447
2021;Junio;08. Fuencarral-El Pardo;10.672;4.408;6.264;165;102;63;454;227;227;862;373;489;1.016;428;588;1.060;383;677;1.341;506;835;1.486;597;889;1.357;578;779;1.545;664;881;1.386;550;836
2021;Junio;09. Moncloa-Aravaca;5.004;2.210;2.794;55;31;24;197;106;91;494;231;263;487;218;269;501;197;304;514;203;311;554;230;324;666;298;368;824;372;452;712;324;388
2021;Junio;10. Latina;16.112;7.132;8.980;339;190;149;975;476;499;1.445;664;781;1.436;630;806;1.699;701;998;1.845;787;1.058;1.927;814;1.113;2.260;1.028;1.232;2.198;954;1.244;1.988;888;1.100
2021;Junio;11. Carabanchel;19.699;8.535;11.164;444;241;203;1.330;646;684;1.901;813;1.088;1.846;753;1.093;2.086;825;1.261;2.336;968;1.368;2.501;1.052;1.449;2.547;1.148;1.399;2.499;1.110;1.389;2.209;979;1.230
2021;Junio;12. Usera;11.885;5.155;6.730;336;174;162;940;447;493;1.073;479;594;1.222;502;720;1.218;476;742;1.375;571;804;1.500;648;852;1.520;671;849;1.463;634;829;1.238;553;685
2021;Junio;13. Puente de Vallecas;21.644;9.702;11.942;552;315;237;1.647;828;819;2.072;932;1.140;2.266;914;1.352;2.239;931;1.308;2.421;1.007;1.414;2.367;1.109;1.258;2.617;1.198;1.419;2.907;1.298;1.609;2.556;1.170;1.386
2021;Junio;14. Moratalaz;5.974;2.571;3.403;127;73;54;378;194;184;574;275;299;525;239;286;553;216;337;589;224;365;681;264;417;769;345;424;920;394;526;858;347;511
2021;Junio;15. Ciudad Lineal;12.699;5.520;7.179;210;118;92;620;291;329;1.076;490;586;1.141;481;660;1.212;468;744;1.339;584;755;1.459;645;814;1.734;748;986;2.032;890;1.142;1.876;805;1.071
2021;Junio;16. Hortaleza;9.450;3.888;5.562;164;106;58;430;235;195;721;316;405;780;305;475;928;363;565;1.073;369;704;1.225;466;759;1.295;543;752;1.499;600;899;1.335;585;750
2021;Junio;17. Villaverde;13.431;5.585;7.846;363;197;166;1.014;480;534;1.267;550;717;1.332;482;850;1.406;496;910;1.569;634;935;1.617;661;956;1.651;696;955;1.723;734;989;1.489;655;834
2021;Junio;18. Villa de Vallecas;8.417;3.444;4.973;245;146;99;557;272;285;739;292;447;928;388;540;975;346;629;1.095;384;711;1.074;444;630;956;378;578;974;413;561;874;381;493
2021;Junio;19. Vicálvaro;5.385;2.252;3.133;145;73;72;435;209;226;494;223;271;506;223;283;508;189;319;570;216;354;679;261;418;746;291;455;730;305;425;572;262;310
2021;Junio;20. San Blas-Canillejas;10.830;4.648;6.182;260;140;120;683;338;345;897;407;490;992;389;603;1.006;386;620;1.059;447;612;1.218;493;725;1.491;650;841;1.665;703;962;1.559;695;864
2021;Junio;21. Barajas;2.323;972;1.351;48;28;20;124;68;56;172;88;84;212;80;132;223;69;154;277;97;180;324;127;197;289;140;149;332;139;193;322;136;186
2021;Julio;Ciudad de Madrid;199.825;86.085;113.740;3.829;2.161;1.668;11.305;5.527;5.778;17.965;7.899;10.066;19.721;8.181;11.540;20.649;8.154;12.495;22.316;9.103;13.213;24.248;10.228;14.020;25.857;11.325;14.532;28.352;12.300;16.052;25.583;11.207;14.376
2021;Julio;01. Centro;9.547;4.909;4.638;77;40;37;285;143;142;866;380;486;1.125;551;574;1.142;562;580;1.161;632;529;1.267;672;595;1.231;674;557;1.276;675;601;1.117;580;537
2021;Julio;02. Arganzuela;7.815;3.450;4.365;81;47;34;330;158;172;730;321;409;845;379;466;867;383;484;867;366;501;918;384;534;915;393;522;1.148;509;639;1.114;510;604
2021;Julio;03. Retiro;4.852;2.118;2.734;44;29;15;181;82;99;449;201;248;505;230;275;498;215;283;521;225;296;568;242;326;615;284;331;776;323;453;695;287;408
2021;Julio;04. Salamanca;5.774;2.383;3.391;53;36;17;192;107;85;549;236;313;594;223;371;596;242;354;576;212;364;652;275;377;739;312;427;935;386;549;888;354;534
2021;Julio;05. Chamartín;5.458;2.301;3.157;41;25;16;166;87;79;410;176;234;490;221;269;561;219;342;559;234;325;690;287;403;757;298;459;924;388;536;860;366;494
2021;Julio;06. Tetuán;9.823;4.235;5.588;190;106;84;506;255;251;924;400;524;1.030;416;614;1.044;382;662;1.068;428;640;1.154;505;649;1.293;588;705;1.378;617;761;1.236;538;698
2021;Julio;07. Chamberí;5.645;2.386;3.259;35;14;21;196;88;108;620;282;338;623;274;349;612;249;363;622;269;353;639;274;365;681;258;423;868;378;490;749;300;449
2021;Julio;08. Fuencarral-El Pardo;10.636;4.358;6.278;153;93;60;448;210;238;836;356;480;1.020;426;594;1.064;385;679;1.330;498;832;1.494;603;891;1.368;577;791;1.551;661;890;1.372;549;823
2021;Julio;09. Moncloa-Aravaca;4.928;2.122;2.806;46;22;24;198;103;95;507;217;290;482;207;275;479;188;291;500;193;307;545;219;326;651;284;367;820;375;445;700;314;386
2021;Julio;10. Latina;15.892;6.940;8.952;340;192;148;927;444;483;1.403;628;775;1.449;621;828;1.693;710;983;1.811;759;1.052;1.905;796;1.109;2.223;994;1.229;2.153;919;1.234;1.988;877;1.111
2021;Julio;11. Carabanchel;19.269;8.309;10.960;422;228;194;1.288;627;661;1.839;801;1.038;1.830;741;1.089;2.051;796;1.255;2.246;922;1.324;2.415;990;1.425;2.475;1.125;1.350;2.489;1.098;1.391;2.214;981;1.233
2021;Julio;12. Usera;11.601;4.982;6.619;318;169;149;904;419;485;1.024;457;567;1.189;490;699;1.181;449;732;1.343;545;798;1.484;626;858;1.494;668;826;1.427;606;821;1.237;553;684
2021;Julio;13. Puente de Vallecas;21.077;9.373;11.704;547;311;236;1.585;791;794;1.985;880;1.105;2.224;893;1.331;2.133;897;1.236;2.285;930;1.355;2.324;1.072;1.252;2.554;1.167;1.387;2.884;1.280;1.604;2.556;1.152;1.404
2021;Julio;14. Moratalaz;5.900;2.528;3.372;119;73;46;381;191;190;551;267;284;514;223;291;552;223;329;585;215;370;675;262;413;763;335;428;899;386;513;861;353;508
2021;Julio;15. Ciudad Lineal;12.515;5.409;7.106;196;113;83;581;271;310;1.066;486;580;1.126;481;645;1.196;447;749;1.308;576;732;1.444;622;822;1.728;730;998;1.996;882;1.114;1.874;801;1.073
2021;Julio;16. Hortaleza;9.486;3.825;5.661;162;102;60;440;239;201;748;316;432;776;297;479;911;349;562;1.077;360;717;1.227;458;769;1.318;546;772;1.484;574;910;1.343;584;759
2021;Julio;17. Villaverde;13.065;5.416;7.649;362;199;163;944;443;501;1.202;537;665;1.291;464;827;1.371;481;890;1.541;633;908;1.595;640;955;1.602;657;945;1.689;726;963;1.468;636;832
2021;Julio;18. Villa de Vallecas;8.323;3.365;4.958;222;133;89;564;276;288;718;282;436;915;366;549;988;347;641;1.079;377;702;1.083;443;640;942;367;575;954;397;557;858;377;481
2021;Julio;19. Vicálvaro;5.339;2.226;3.113;139;69;70;406;200;206;501;218;283;533;239;294;494;165;329;552;215;337;670;265;405;749;295;454;717;301;416;578;259;319
2021;Julio;20. San Blas-Canillejas;10.629;4.524;6.105;239;135;104;667;331;336;885;387;498;953;370;583;993;392;601;1.025;419;606;1.186;469;717;1.470;637;833;1.655;687;968;1.556;697;859
2021;Julio;21. Barajas;2.251;926;1.325;43;25;18;116;62;54;152;71;81;207;69;138;223;73;150;260;95;165;313;124;189;289;136;153;329;132;197;319;139;180
2021;Agosto;Ciudad de Madrid;200.565;86.355;114.210;3.765;2.131;1.634;11.444;5.543;5.901;18.190;7.981;10.209;19.678;8.164;11.514;20.731;8.197;12.534;22.537;9.246;13.291;24.285;10.268;14.017;25.914;11.308;14.606;28.397;12.321;16.076;25.624;11.196;14.428
2021;Agosto;01. Centro;9.573;4.948;4.625;75;40;35;282;146;136;845;378;467;1.108;549;559;1.122;551;571;1.195;652;543;1.290;689;601;1.243;683;560;1.273;675;598;1.140;585;555
2021;Agosto;02. Arganzuela;7.860;3.473;4.387;76;45;31;341;170;171;732;328;404;860;381;479;866;374;492;879;373;506;917;391;526;937;398;539;1.151;512;639;1.101;501;600
2021;Agosto;03. Retiro;4.873;2.102;2.771;40;24;16;190;86;104;451;203;248;521;230;291;496;208;288;517;222;295;584;244;340;602;275;327;776;327;449;696;283;413
