fecha,distrito,precio_m2,variacion_mensual,variacion_trimestral,variacion_anual
10-2021,VICÁLVARO,"10,4","0,1","4,1",2
09-2021,VICÁLVARO,"10,4","1,1","2,6","-0,4"
08-2021,VICÁLVARO,"10,3","2,9","0,4","-0,9"
07-2021,VICÁLVARO,10,"-1,3","-1,7","-5,7"
06-2021,VICÁLVARO,"10,1","-1,1","-0,1","-7,2"
05-2021,VICÁLVARO,"10,2","0,8","0,1","-5,2"
04-2021,VICÁLVARO,"10,2","0,3","-0,4","-7,4"
03-2021,VICÁLVARO,"10,1",-1,-1,"-8,4"
02-2021,VICÁLVARO,"10,2","0,3","0,4","-5,5"
01-2021,VICÁLVARO,"10,2","-0,4","0,1","-6,1"
12-2020,VICÁLVARO,"10,2","0,5","-1,8","-4,7"
11-2020,VICÁLVARO,"10,2",0,"-1,8","-5,3"
10-2020,VICÁLVARO,"10,2","-2,2","-3,7","-5,5"
09-2020,VICÁLVARO,"10,4","0,5","-4,4","-3,4"
08-2020,VICÁLVARO,"10,4",-2,-4,"-3,5"
07-2020,VICÁLVARO,"10,6","-2,9","-3,5","-2,3"
06-2020,VICÁLVARO,"10,9","0,9","-1,4","0,5"
05-2020,VICÁLVARO,"10,8","-1,6","-0,2","2,5"
04-2020,VICÁLVARO,11,"-0,7",1,"2,8"
03-2020,VICÁLVARO,"11,1","2,2","2,9","6,3"
02-2020,VICÁLVARO,"10,8","-0,4","0,6","5,2"
01-2020,VICÁLVARO,"10,9","1,1","0,7","8,8"
12-2019,VICÁLVARO,"10,8","-0,2","-0,4",7
11-2019,VICÁLVARO,"10,8","-0,2","0,1","6,1"
10-2019,VICÁLVARO,"10,8",0,"-0,4","7,4"
09-2019,VICÁLVARO,"10,8","0,4","-0,5","7,7"
08-2019,VICÁLVARO,"10,8","-0,8","1,9",7
07-2019,VICÁLVARO,"10,8","-0,1","1,5","10,9"
06-2019,VICÁLVARO,"10,9","2,9","4,2","11,9"
05-2019,VICÁLVARO,"10,6","-1,2","2,5","10,7"
04-2019,VICÁLVARO,"10,7","2,6","6,9","12,9"
03-2019,VICÁLVARO,"10,4","1,2","3,6","9,3"
02-2019,VICÁLVARO,"10,3","2,9","1,4","10,5"
01-2019,VICÁLVARO,10,"-0,5","-0,5","3,8"
12-2018,VICÁLVARO,"10,1",-1,"0,2","4,9"
11-2018,VICÁLVARO,"10,2",1,1,7
10-2018,VICÁLVARO,"10,1","0,2","2,8","3,8"
09-2018,VICÁLVARO,10,"-0,3","3,3",5
08-2018,VICÁLVARO,"10,1","2,8","5,5","6,8"
07-2018,VICÁLVARO,"9,8","0,8","3,4","4,1"
06-2018,VICÁLVARO,"9,7","1,8","1,8","7,8"
05-2018,VICÁLVARO,"9,5","0,8","2,3","2,6"
04-2018,VICÁLVARO,"9,5","-0,8","-1,8","1,4"
03-2018,VICÁLVARO,"9,5","2,3","-0,5","1,9"
02-2018,VICÁLVARO,"9,3","-3,2","-1,8","-0,9"
01-2018,VICÁLVARO,"9,6","0,5","-0,5","8,1"
12-2017,VICÁLVARO,"9,6",1,"0,3","8,3"
11-2017,VICÁLVARO,"9,5",-2,"0,8","3,8"
10-2017,VICÁLVARO,"9,7","1,4","3,1","5,5"
09-2017,VICÁLVARO,"9,6","1,4","6,1","4,2"
08-2017,VICÁLVARO,"9,4","0,2","1,3","6,6"
07-2017,VICÁLVARO,"9,4","4,4","0,7","7,7"
06-2017,VICÁLVARO,9,"-3,2","-3,8","4,8"
05-2017,VICÁLVARO,"9,3","-0,4","-1,1","9,6"
04-2017,VICÁLVARO,"9,3","-0,3","4,7","11,9"
03-2017,VICÁLVARO,"9,4","-0,4","5,8","7,3"
02-2017,VICÁLVARO,"9,4","5,5","2,9","7,4"
01-2017,VICÁLVARO,"8,9","0,7","-2,9","4,5"
12-2016,VICÁLVARO,"8,8","-3,2","-3,5","2,1"
11-2016,VICÁLVARO,"9,1","-0,4","3,5","5,4"
10-2016,VICÁLVARO,"9,2","0,1","5,3","6,6"
09-2016,VICÁLVARO,"9,2","3,8","6,7","8,7"
08-2016,VICÁLVARO,"8,8","1,3","4,1","4,5"
07-2016,VICÁLVARO,"8,7","1,5","4,6","4,5"
06-2016,VICÁLVARO,"8,6","1,3","-1,5","3,1"
05-2016,VICÁLVARO,"8,5","1,8","-3,1","1,9"
04-2016,VICÁLVARO,"8,3","-4,4","-2,3","0,1"
03-2016,VICÁLVARO,"8,7","-0,4","0,6","4,7"
02-2016,VICÁLVARO,"8,8","2,6",1,5
01-2016,VICÁLVARO,"8,5","-1,6","-0,9","3,8"
12-2015,VICÁLVARO,"8,7",0,"2,8","10,1"
11-2015,VICÁLVARO,"8,7","0,6","2,6","10,3"
10-2015,VICÁLVARO,"8,6","2,1","3,2","7,6"
09-2015,VICÁLVARO,"8,4","-0,2","1,2","3,8"
08-2015,VICÁLVARO,"8,5","1,2","1,5","1,4"
07-2015,VICÁLVARO,"8,3","0,2","0,2","0,1"
06-2015,VICÁLVARO,"8,3","0,1","0,1",0
05-2015,VICÁLVARO,"8,3",0,"-0,1","1,9"
04-2015,VICÁLVARO,"8,3",0,"1,4","3,1"
03-2015,VICÁLVARO,"8,3","-0,1","5,7","3,1"
02-2015,VICÁLVARO,"8,3","1,4","6,1","1,9"
01-2015,VICÁLVARO,"8,2","4,3","2,7","2,6"
12-2014,VICÁLVARO,"7,9","0,2","-3,1","0,8"
11-2014,VICÁLVARO,"7,9","-1,8","-5,7","-1,4"
10-2014,VICÁLVARO,8,"-1,5",-4,"0,7"
09-2014,VICÁLVARO,"8,1","-2,5","-2,5",-1
08-2014,VICÁLVARO,"8,3",0,2,"1,2"
07-2014,VICÁLVARO,"8,3",0,"3,2","0,7"
06-2014,VICÁLVARO,"8,3",2,"3,2","0,1"
05-2014,VICÁLVARO,"8,2","1,2","-0,1","-1,9"
04-2014,VICÁLVARO,"8,1",0,"0,9","-4,9"
03-2014,VICÁLVARO,"8,1","-1,3","3,4","-5,5"
02-2014,VICÁLVARO,"8,2","2,2","2,7","-2,9"
01-2014,VICÁLVARO,8,"2,5","0,8","-4,8"
12-2013,VICÁLVARO,"7,8",-2,"-4,9",-7
11-2013,VICÁLVARO,8,"0,3","-3,3","-6,2"
10-2013,VICÁLVARO,"7,9","-3,2","-4,1","-7,3"
09-2013,VICÁLVARO,"8,2","-0,3","-1,4","-2,2"
08-2013,VICÁLVARO,"8,2","-0,6","-1,2","-3,5"
07-2013,VICÁLVARO,"8,3","-0,5","-2,6","-4,6"
06-2013,VICÁLVARO,"8,3","-0,1","-2,6","-2,1"
05-2013,VICÁLVARO,"8,3","-1,9","-1,1",-5
04-2013,VICÁLVARO,"8,5","-0,6","1,1",-5
03-2013,VICÁLVARO,"8,5","1,5","1,8","-3,8"
02-2013,VICÁLVARO,"8,4","0,3","-0,8","-7,4"
01-2013,VICÁLVARO,"8,4","0,1","-1,9","-6,3"
12-2012,VICÁLVARO,"8,4","-1,2",0,"-8,3"
11-2012,VICÁLVARO,"8,5","-0,8","-0,4","-7,9"
10-2012,VICÁLVARO,"8,6",2,"-1,3","-8,6"
09-2012,VICÁLVARO,"8,4","-1,6","-1,3",-10
08-2012,VICÁLVARO,"8,5","-1,7","-2,8","-9,9"
07-2012,VICÁLVARO,"8,7",2,-3,"-3,7"
06-2012,VICÁLVARO,"8,5",-3,"-4,2","-2,2"
05-2012,VICÁLVARO,"8,8","-1,9","-3,6","-1,5"
04-2012,VICÁLVARO,"8,9","0,7","-0,3","-1,8"
03-2012,VICÁLVARO,"8,9","-2,4",-3,"-1,7"
02-2012,VICÁLVARO,"9,1","1,4","-1,4",
01-2012,VICÁLVARO,9,-2,"-4,2",
12-2011,VICÁLVARO,"9,2","-0,7","-1,9",
11-2011,VICÁLVARO,"9,2","-1,5","-2,6",
10-2011,VICÁLVARO,"9,4","0,4",4,
09-2011,VICÁLVARO,"9,3","-1,5","7,2",
08-2011,VICÁLVARO,"9,5","5,1","6,2",
07-2011,VICÁLVARO,9,"3,6",-1,
06-2011,VICÁLVARO,"8,7","-2,4","-3,7",
05-2011,VICÁLVARO,"8,9","-2,1",,
04-2011,VICÁLVARO,"9,1","0,7",,
03-2011,VICÁLVARO,9,,,
02-2011,VICÁLVARO,,,,
01-2011,VICÁLVARO,,,,
12-2010,VICÁLVARO,,,,
11-2010,VICÁLVARO,,,,
10-2010,VICÁLVARO,,,,
09-2010,VICÁLVARO,,,,
08-2010,VICÁLVARO,,,,
07-2010,VICÁLVARO,,,,
06-2010,VICÁLVARO,,,,
05-2010,VICÁLVARO,,,,
04-2010,VICÁLVARO,,,,
03-2010,VICÁLVARO,,,,
02-2010,VICÁLVARO,,,,
01-2010,VICÁLVARO,,,,
12-2009,VICÁLVARO,,,,
11-2009,VICÁLVARO,,,,
10-2009,VICÁLVARO,,,,
09-2009,VICÁLVARO,,,,
08-2009,VICÁLVARO,,,,
07-2009,VICÁLVARO,,,,
06-2009,VICÁLVARO,,,,
05-2009,VICÁLVARO,,,,
04-2009,VICÁLVARO,,,,
03-2009,VICÁLVARO,,,,
02-2009,VICÁLVARO,,,,
01-2009,VICÁLVARO,,,,
12-2008,VICÁLVARO,,,,
11-2008,VICÁLVARO,,,,
10-2008,VICÁLVARO,,,,
09-2008,VICÁLVARO,,,,
08-2008,VICÁLVARO,,,,
07-2008,VICÁLVARO,,,,
06-2008,VICÁLVARO,,,,
05-2008,VICÁLVARO,,,,
04-2008,VICÁLVARO,,,,
03-2008,VICÁLVARO,,,,
02-2008,VICÁLVARO,,,,
01-2008,VICÁLVARO,,,,
12-2007,VICÁLVARO,,,,
11-2007,VICÁLVARO,,,,
10-2007,VICÁLVARO,,,,
09-2007,VICÁLVARO,,,,
08-2007,VICÁLVARO,,,,
07-2007,VICÁLVARO,,,,
06-2007,VICÁLVARO,,,,
05-2007,VICÁLVARO,,,,
04-2007,VICÁLVARO,,,,
03-2007,VICÁLVARO,,,,
02-2007,VICÁLVARO,,,,
01-2007,VICÁLVARO,,,,
12-2006,VICÁLVARO,,,,
11-2006,VICÁLVARO,,,,
10-2006,VICÁLVARO,,,,
09-2006,VICÁLVARO,,,,
08-2006,VICÁLVARO,,,,
07-2006,VICÁLVARO,,,,
06-2006,VICÁLVARO,,,,
05-2006,VICÁLVARO,,,,
04-2006,VICÁLVARO,,,,
03-2006,VICÁLVARO,,,,
02-2006,VICÁLVARO,,,,
01-2006,VICÁLVARO,,,,
04-2024,VILLA DE VALLECAS,"14,3","2,1",8,"12,1"
03-2024,VILLA DE VALLECAS,14,"3,2","4,9","14,7"
02-2024,VILLA DE VALLECAS,"13,6","2,4","3,5","14,8"
01-2024,VILLA DE VALLECAS,"13,2","-0,8","2,2","11,5"
12-2023,VILLA DE VALLECAS,"13,3","1,8","4,9","12,3"
11-2023,VILLA DE VALLECAS,"13,1","1,2","3,3","11,2"
10-2023,VILLA DE VALLECAS,13,"1,8","2,3","10,4"
09-2023,VILLA DE VALLECAS,"12,7","0,3",2,"9,5"
08-2023,VILLA DE VALLECAS,"12,7","0,2","0,3","9,4"
07-2023,VILLA DE VALLECAS,"12,7","1,5","-0,8","8,2"
06-2023,VILLA DE VALLECAS,"12,5","-1,3","2,2",7
05-2023,VILLA DE VALLECAS,"12,6","-0,9",7,"9,4"
04-2023,VILLA DE VALLECAS,"12,8","4,5","7,4","12,6"
03-2023,VILLA DE VALLECAS,"12,2","3,4","2,8","9,6"
02-2023,VILLA DE VALLECAS,"11,8","-0,6","0,3","5,1"
01-2023,VILLA DE VALLECAS,"11,9",0,"1,3","6,3"
12-2022,VILLA DE VALLECAS,"11,9","0,8","2,2","6,5"
11-2022,VILLA DE VALLECAS,"11,8","0,4","1,6","5,9"
10-2022,VILLA DE VALLECAS,"11,7","0,9","0,3","5,4"
09-2022,VILLA DE VALLECAS,"11,6","0,2","-0,4","5,5"
08-2022,VILLA DE VALLECAS,"11,6","-0,9","0,3","4,4"
07-2022,VILLA DE VALLECAS,"11,7","0,3","3,2","4,9"
06-2022,VILLA DE VALLECAS,"11,7","0,9","4,7","5,2"
05-2022,VILLA DE VALLECAS,"11,6",2,"2,8","3,4"
04-2022,VILLA DE VALLECAS,"11,3","1,7","1,4","1,9"
03-2022,VILLA DE VALLECAS,"11,1","-0,9","-0,2","0,6"
02-2022,VILLA DE VALLECAS,"11,3","0,7","1,1","1,5"
01-2022,VILLA DE VALLECAS,"11,2","0,1","0,4","-0,3"
12-2021,VILLA DE VALLECAS,"11,2","0,3","1,3","-2,1"
11-2021,VILLA DE VALLECAS,"11,1",0,"0,2","-3,4"
10-2021,VILLA DE VALLECAS,"11,1","1,1","-0,2","-3,5"
09-2021,VILLA DE VALLECAS,11,"-0,8","-0,6","-4,2"
08-2021,VILLA DE VALLECAS,"11,1","-0,4","-0,6","-6,4"
07-2021,VILLA DE VALLECAS,"11,1","0,6","0,3","-4,6"
06-2021,VILLA DE VALLECAS,"11,1","-0,8","0,1","-3,4"
05-2021,VILLA DE VALLECAS,"11,2","0,5","0,9","-2,1"
04-2021,VILLA DE VALLECAS,"11,1","0,4","-0,8","-3,6"
03-2021,VILLA DE VALLECAS,"11,1","-0,1","-2,8",-3
02-2021,VILLA DE VALLECAS,"11,1","-1,1","-3,8","-0,8"
01-2021,VILLA DE VALLECAS,"11,2","-1,7","-2,8","0,5"
12-2020,VILLA DE VALLECAS,"11,4","-1,1","-0,9",0
11-2020,VILLA DE VALLECAS,"11,5","-0,1","-2,9","1,7"
10-2020,VILLA DE VALLECAS,"11,5","0,4","-1,3","1,1"
09-2020,VILLA DE VALLECAS,"11,5","-3,2","0,1",1
08-2020,VILLA DE VALLECAS,"11,9","1,5","3,9","5,7"
07-2020,VILLA DE VALLECAS,"11,7","1,8","1,3","4,3"
06-2020,VILLA DE VALLECAS,"11,5","0,5","0,6","3,9"
05-2020,VILLA DE VALLECAS,"11,4",-1,"2,2","3,1"
04-2020,VILLA DE VALLECAS,"11,5","1,1","3,5","5,8"
03-2020,VILLA DE VALLECAS,"11,4","2,1","0,1","4,6"
02-2020,VILLA DE VALLECAS,"11,2","0,2","-1,3","0,8"
01-2020,VILLA DE VALLECAS,"11,2","-2,1","-2,3","0,9"
12-2019,VILLA DE VALLECAS,"11,4","0,6","0,1","4,3"
11-2019,VILLA DE VALLECAS,"11,3","-0,7","0,8","4,6"
10-2019,VILLA DE VALLECAS,"11,4","0,3","1,9","5,3"
09-2019,VILLA DE VALLECAS,"11,4","1,3","3,1","4,5"
08-2019,VILLA DE VALLECAS,"11,2","0,3","1,4","2,2"
07-2019,VILLA DE VALLECAS,"11,2","1,5","2,7","1,9"
06-2019,VILLA DE VALLECAS,11,"-0,3","1,2",1
05-2019,VILLA DE VALLECAS,"11,1","1,6","-0,1",5
04-2019,VILLA DE VALLECAS,"10,9","-0,1","-1,4","1,9"
03-2019,VILLA DE VALLECAS,"10,9","-1,6","-0,2","1,9"
02-2019,VILLA DE VALLECAS,"11,1","0,3","2,4","5,7"
01-2019,VILLA DE VALLECAS,"11,1","1,2","2,1",9
12-2018,VILLA DE VALLECAS,"10,9","0,9","0,4","6,2"
11-2018,VILLA DE VALLECAS,"10,8",0,"-1,4","5,6"
10-2018,VILLA DE VALLECAS,"10,8","-0,5","-1,4","7,5"
09-2018,VILLA DE VALLECAS,"10,9","-0,9","-0,4","8,9"
08-2018,VILLA DE VALLECAS,11,0,"4,2","11,2"
07-2018,VILLA DE VALLECAS,11,"0,5","2,7","11,6"
06-2018,VILLA DE VALLECAS,"10,9","3,7","2,2","11,7"
05-2018,VILLA DE VALLECAS,"10,6","-1,4","0,6","9,2"
04-2018,VILLA DE VALLECAS,"10,7",0,"5,5","11,2"
03-2018,VILLA DE VALLECAS,"10,7",2,4,"10,8"
02-2018,VILLA DE VALLECAS,"10,5","3,4","2,3","6,1"
01-2018,VILLA DE VALLECAS,"10,2","-1,4","0,8","5,2"
12-2017,VILLA DE VALLECAS,"10,3","0,4",3,"9,5"
11-2017,VILLA DE VALLECAS,"10,3","1,8","3,7","9,8"
10-2017,VILLA DE VALLECAS,"10,1","0,8","2,3","9,1"
09-2017,VILLA DE VALLECAS,10,"1,1","2,1","10,2"
08-2017,VILLA DE VALLECAS,"9,9","0,4","2,3","10,9"
07-2017,VILLA DE VALLECAS,"9,8","0,5","2,3","9,6"
06-2017,VILLA DE VALLECAS,"9,8","1,3","1,3",9
05-2017,VILLA DE VALLECAS,"9,7","0,4","-2,3","5,1"
04-2017,VILLA DE VALLECAS,"9,6","-0,4","-0,2",6
03-2017,VILLA DE VALLECAS,"9,7","-2,3","2,8","5,2"
02-2017,VILLA DE VALLECAS,"9,9","2,5","5,9","6,2"
01-2017,VILLA DE VALLECAS,"9,6","2,6","4,5","3,7"
12-2016,VILLA DE VALLECAS,"9,4","0,6","3,6","2,5"
11-2016,VILLA DE VALLECAS,"9,3","1,2","4,8",3
10-2016,VILLA DE VALLECAS,"9,2","1,8","2,8","2,6"
09-2016,VILLA DE VALLECAS,"9,1","1,8",1,"0,8"
08-2016,VILLA DE VALLECAS,"8,9","-0,8","-3,1","-0,4"
07-2016,VILLA DE VALLECAS,9,0,-1,"0,4"
06-2016,VILLA DE VALLECAS,9,"-2,3","-2,2","1,4"
05-2016,VILLA DE VALLECAS,"9,2","1,3","-1,2","4,6"
04-2016,VILLA DE VALLECAS,"9,1","-1,2","-2,4","2,6"
03-2016,VILLA DE VALLECAS,"9,2","-1,3","0,2",4
02-2016,VILLA DE VALLECAS,"9,3","0,1","2,6","6,3"
01-2016,VILLA DE VALLECAS,"9,3","1,5","3,4","6,8"
12-2015,VILLA DE VALLECAS,"9,2","1,1","1,8","5,8"
11-2015,VILLA DE VALLECAS,"9,1","0,8","1,3","3,8"
10-2015,VILLA DE VALLECAS,9,"-0,1","0,5","1,9"
09-2015,VILLA DE VALLECAS,9,"0,6","1,6","0,5"
08-2015,VILLA DE VALLECAS,"8,9",0,"1,8","1,1"
07-2015,VILLA DE VALLECAS,"8,9",1,"1,2",1
06-2015,VILLA DE VALLECAS,"8,9","0,8","0,3","0,1"
05-2015,VILLA DE VALLECAS,"8,8","-0,6","0,4",-1
04-2015,VILLA DE VALLECAS,"8,8","0,1","1,6","-1,2"
03-2015,VILLA DE VALLECAS,"8,8","0,9",2,"-1,8"
02-2015,VILLA DE VALLECAS,"8,8","0,5","0,2","-2,7"
01-2015,VILLA DE VALLECAS,"8,7","0,6","-1,4","-1,5"
12-2014,VILLA DE VALLECAS,"8,7","-0,9","-3,3","0,5"
11-2014,VILLA DE VALLECAS,"8,7",-1,"-1,3","0,7"
10-2014,VILLA DE VALLECAS,"8,8","-1,4","-0,3","1,1"
09-2014,VILLA DE VALLECAS,9,"1,1","1,1","1,6"
08-2014,VILLA DE VALLECAS,"8,9",0,"-0,3","0,2"
07-2014,VILLA DE VALLECAS,"8,9",0,"-1,1","0,2"
06-2014,VILLA DE VALLECAS,"8,9","-0,3","-1,5","-0,4"
05-2014,VILLA DE VALLECAS,"8,9","-0,8","-1,2","-0,3"
04-2014,VILLA DE VALLECAS,9,"-0,4","1,2","0,3"
03-2014,VILLA DE VALLECAS,9,0,"4,3","-0,3"
02-2014,VILLA DE VALLECAS,9,"1,7","3,6","0,7"
01-2014,VILLA DE VALLECAS,"8,8","2,6","1,2","-1,7"
12-2013,VILLA DE VALLECAS,"8,6","-0,7","-2,2","-5,9"
11-2013,VILLA DE VALLECAS,"8,7","-0,7","-1,8","-5,8"
10-2013,VILLA DE VALLECAS,"8,7","-0,9","-1,2","-4,1"
09-2013,VILLA DE VALLECAS,"8,8","-0,3","-0,8","-3,8"
08-2013,VILLA DE VALLECAS,"8,8",0,"-0,8","-1,8"
07-2013,VILLA DE VALLECAS,"8,8","-0,6",-1,"-3,4"
06-2013,VILLA DE VALLECAS,"8,9","-0,2","-1,4","-1,8"
05-2013,VILLA DE VALLECAS,"8,9","-0,2","-0,2","-4,9"
04-2013,VILLA DE VALLECAS,"8,9",-1,"-0,8","-5,5"
03-2013,VILLA DE VALLECAS,9,1,"-1,6","-6,2"
02-2013,VILLA DE VALLECAS,"8,9","-0,8","-3,1","-7,2"
01-2013,VILLA DE VALLECAS,9,"-1,8","-1,3","-7,1"
12-2012,VILLA DE VALLECAS,"9,2","-0,5",0,"-5,5"
11-2012,VILLA DE VALLECAS,"9,2","1,1","2,4","-6,8"
10-2012,VILLA DE VALLECAS,"9,1","-0,6","-0,5",-8
09-2012,VILLA DE VALLECAS,"9,2","1,8","1,3","-6,8"
08-2012,VILLA DE VALLECAS,9,"-1,7","-3,9","-8,8"
07-2012,VILLA DE VALLECAS,"9,2","1,2","-3,1","-7,7"
06-2012,VILLA DE VALLECAS,9,"-3,4","-5,9","-8,9"
05-2012,VILLA DE VALLECAS,"9,4","-0,8","-2,7","-6,4"
04-2012,VILLA DE VALLECAS,"9,4","-1,8","-2,5","-4,9"
03-2012,VILLA DE VALLECAS,"9,6","-0,1","-0,8","-3,2"
02-2012,VILLA DE VALLECAS,"9,6","-0,7","-2,7","-3,8"
01-2012,VILLA DE VALLECAS,"9,7","-0,1","-2,2","-2,5"
12-2011,VILLA DE VALLECAS,"9,7","-1,9","-1,4","0,6"
11-2011,VILLA DE VALLECAS,"9,9","-0,2","0,1","6,2"
10-2011,VILLA DE VALLECAS,"9,9","0,7","-0,2","1,2"
09-2011,VILLA DE VALLECAS,"9,8","-0,4",-1,"1,5"
08-2011,VILLA DE VALLECAS,"9,9","-0,5","-1,3","-0,6"
07-2011,VILLA DE VALLECAS,"9,9","-0,1","-0,1","-3,7"
06-2011,VILLA DE VALLECAS,"9,9","-0,7",0,"-0,7"
05-2011,VILLA DE VALLECAS,10,"0,7",0,0
04-2011,VILLA DE VALLECAS,"9,9",0,0,
03-2011,VILLA DE VALLECAS,"9,9","-0,7",3,
02-2011,VILLA DE VALLECAS,10,"0,7","7,4",
01-2011,VILLA DE VALLECAS,"9,9","3,1","1,5",
12-2010,VILLA DE VALLECAS,"9,6","3,6","-0,5",
11-2010,VILLA DE VALLECAS,"9,3","-4,9","-6,3",
10-2010,VILLA DE VALLECAS,"9,8",1,"-5,1",
09-2010,VILLA DE VALLECAS,"9,7","-2,4","-3,1",
08-2010,VILLA DE VALLECAS,"9,9","-3,6","-0,7",
07-2010,VILLA DE VALLECAS,"10,3",3,,
06-2010,VILLA DE VALLECAS,10,0,,
05-2010,VILLA DE VALLECAS,10,,,
04-2010,VILLA DE VALLECAS,,,,
03-2010,VILLA DE VALLECAS,,,,
02-2010,VILLA DE VALLECAS,,,,
01-2010,VILLA DE VALLECAS,,,,
12-2009,VILLA DE VALLECAS,,,,
11-2009,VILLA DE VALLECAS,,,,
10-2009,VILLA DE VALLECAS,,,,
09-2009,VILLA DE VALLECAS,,,,
08-2009,VILLA DE VALLECAS,,,,
07-2009,VILLA DE VALLECAS,,,,
06-2009,VILLA DE VALLECAS,,,,
05-2009,VILLA DE VALLECAS,,,,
04-2009,VILLA DE VALLECAS,,,,
03-2009,VILLA DE VALLECAS,,,,
02-2009,VILLA DE VALLECAS,,,,
01-2009,VILLA DE VALLECAS,,,,
12-2008,VILLA DE VALLECAS,,,,
11-2008,VILLA DE VALLECAS,,,,
10-2008,VILLA DE VALLECAS,,,,
09-2008,VILLA DE VALLECAS,,,,
08-2008,VILLA DE VALLECAS,,,,
07-2008,VILLA DE VALLECAS,,,,
06-2008,VILLA DE VALLECAS,,,,
05-2008,VILLA DE VALLECAS,,,,
04-2008,VILLA DE VALLECAS,,,,
03-2008,VILLA DE VALLECAS,,,,
02-2008,VILLA DE VALLECAS,,,,
01-2008,VILLA DE VALLECAS,,,,
12-2007,VILLA DE VALLECAS,,,,
11-2007,VILLA DE VALLECAS,,,,
10-2007,VILLA DE VALLECAS,,,,
09-2007,VILLA DE VALLECAS,,,,
08-2007,VILLA DE VALLECAS,,,,
07-2007,VILLA DE VALLECAS,,,,
06-2007,VILLA DE VALLECAS,,,,
05-2007,VILLA DE VALLECAS,,,,
04-2007,VILLA DE VALLECAS,,,,
03-2007,VILLA DE VALLECAS,,,,
02-2007,VILLA DE VALLECAS,,,,
01-2007,VILLA DE VALLECAS,,,,
12-2006,VILLA DE VALLECAS,,,,
11-2006,VILLA DE VALLECAS,,,,
10-2006,VILLA DE VALLECAS,,,,
09-2006,VILLA DE VALLECAS,,,,
08-2006,VILLA DE VALLECAS,,,,
07-2006,VILLA DE VALLECAS,,,,
06-2006,VILLA DE VALLECAS,,,,
05-2006,VILLA DE VALLECAS,,,,
04-2006,VILLA DE VALLECAS,,,,
03-2006,VILLA DE VALLECAS,,,,
02-2006,VILLA DE VALLECAS,,,,
01-2006,VILLA DE VALLECAS,,,,
04-2024,VILLAVERDE,"13,9",-1,"5,8","16,1"
03-2024,VILLAVERDE,"14,1","2,8","8,8","18,6"
02-2024,VILLAVERDE,"13,7","4,1","6,8","15,3"
01-2024,VILLAVERDE,"13,2","1,8","2,9",12
12-2023,VILLAVERDE,"12,9","0,8","1,9","9,6"
11-2023,VILLAVERDE,"12,8","0,3","2,6","8,9"
10-2023,VILLAVERDE,"12,8","0,8","3,4","9,2"
09-2023,VILLAVERDE,"12,7","1,5","2,8","8,9"
08-2023,VILLAVERDE,"12,5","1,1","1,6","9,2"
07-2023,VILLAVERDE,"12,4","0,1","3,1","9,5"
06-2023,VILLAVERDE,"12,3","0,3",4,"9,8"
05-2023,VILLAVERDE,"12,3","2,6","3,6","10,8"
04-2023,VILLAVERDE,12,1,"2,1","9,4"
03-2023,VILLAVERDE,"11,9","-0,1","0,6","10,2"
02-2023,VILLAVERDE,"11,9","1,1","0,9","10,4"
01-2023,VILLAVERDE,"11,8","-0,5","0,4","8,2"
12-2022,VILLAVERDE,"11,8","0,2","1,3","8,8"
11-2022,VILLAVERDE,"11,8","0,6","2,9","8,7"
10-2022,VILLAVERDE,"11,7","0,5","3,7","8,3"
09-2022,VILLAVERDE,"11,7","1,8","3,6",10
08-2022,VILLAVERDE,"11,4","1,4","3,1","10,2"
07-2022,VILLAVERDE,"11,3","0,4","2,9","8,7"
06-2022,VILLAVERDE,"11,2","1,2","4,3","7,6"
05-2022,VILLAVERDE,"11,1","1,3","3,1","5,9"
04-2022,VILLAVERDE,11,"1,8",1,"5,2"
03-2022,VILLAVERDE,"10,8","0,1","-0,7","4,3"
02-2022,VILLAVERDE,"10,8","-0,9","-0,6","3,8"
01-2022,VILLAVERDE,"10,9","0,1","0,5","3,1"
12-2021,VILLAVERDE,"10,9","0,1","2,5","2,2"
11-2021,VILLAVERDE,"10,8","0,2","4,3",0
10-2021,VILLAVERDE,"10,8","2,1","4,1","-0,8"
09-2021,VILLAVERDE,"10,6","1,9","1,3","-3,6"
08-2021,VILLAVERDE,"10,4",0,"-0,9","-4,3"
07-2021,VILLAVERDE,"10,4","-0,6","-0,4","-5,9"
06-2021,VILLAVERDE,"10,4","-0,3","1,2","-8,6"
05-2021,VILLAVERDE,"10,5","0,5",1,"-9,7"
04-2021,VILLAVERDE,"10,4",1,-1,"-5,4"
03-2021,VILLAVERDE,"10,3","-0,5","-2,7","-4,5"
02-2021,VILLAVERDE,"10,4","-1,5","-4,3","-4,2"
01-2021,VILLAVERDE,"10,5","-0,7","-3,3","-0,9"
12-2020,VILLAVERDE,"10,6","-2,1","-3,4","-0,1"
11-2020,VILLAVERDE,"10,8","-0,5","-0,1","0,8"
10-2020,VILLAVERDE,"10,9","-0,8","-1,3","0,9"
09-2020,VILLAVERDE,11,"1,2","-3,9","-0,7"
08-2020,VILLAVERDE,"10,9","-1,7","-6,5","-1,1"
07-2020,VILLAVERDE,11,"-3,4","0,2","2,5"
06-2020,VILLAVERDE,"11,4","-1,5","5,7","11,1"
05-2020,VILLAVERDE,"11,6","5,3","7,2","14,6"
