año,mes,distrito,total,hombres_total,mujeres_total,16_19_total,16_19_hombres,16_19_mujeres,20_24_total,20_24_hombres,20_24_mujeres,25_29_total,25_29_hombres,25_29_mujeres,30_34_total,30_34_hombres,30_34_mujeres,35_39_total,35_39_hombres,35_39_mujeres,40_44_total,40_44_hombres,40_44_mujeres,45_49_total,45_49_hombres,45_49_mujeres,50_54_total,50_54_hombres,50_54_mujeres,55_59_total,55_59_hombres,55_59_mujeres,60_mas_total,60_mas_hombres,60_mas_mujeres
2018,Junio,HORTALEZA,7753,3257,4496,120,72,48,340,185,155,567,248,319,665,253,412,820,322,498,946,358,588,1037,401,636,1037,412,625,1232,544,688,989,462,527
2018,Junio,VILLAVERDE,10810,4704,6106,296,155,141,681,336,345,980,396,584,1012,376,636,1165,457,708,1351,554,797,1408,605,803,1475,644,831,1421,687,734,1021,494,527
2018,Junio,VILLA DE VALLECAS,7042,2942,4100,202,108,94,413,195,218,621,261,360,802,327,475,876,323,553,1015,414,601,852,338,514,807,339,468,798,347,451,656,290,366
2018,Junio,VICÁLVARO,4487,1935,2552,155,82,73,307,156,151,377,167,210,375,153,222,414,166,248,575,215,360,689,265,424,634,292,342,573,258,315,388,181,207
2018,Junio,SAN BLAS-CANILLEJAS,8728,3786,4942,190,108,82,434,221,213,692,283,409,750,290,460,788,319,469,953,366,587,1111,459,652,1334,600,734,1435,682,753,1041,458,583
2018,Junio,BARAJAS,1781,724,1057,19,11,8,65,35,30,118,43,75,161,61,100,180,70,110,244,89,155,228,92,136,252,98,154,271,127,144,243,98,145
2018,Julio,MADRID,166322,71975,94347,3605,1875,1730,8352,4038,4314,13732,5879,7853,15972,6407,9565,17953,7283,10670,19832,8064,11768,21566,9362,12204,22758,10053,12705,23612,10632,12980,18940,8382,10558
2018,Julio,CENTRO,7768,3911,3857,71,42,29,224,113,111,640,289,351,864,381,483,987,485,502,985,499,486,1069,557,512,1051,557,494,1001,550,451,876,438,438
2018,Julio,ARGANZUELA,6801,2909,3892,73,40,33,250,107,143,558,253,305,710,308,402,794,323,471,793,309,484,810,372,438,934,359,575,1046,479,567,833,359,474
2018,Julio,RETIRO,4177,1805,2372,36,18,18,126,66,60,339,160,179,404,171,233,416,183,233,468,198,270,526,216,310,633,273,360,624,266,358,605,254,351
2018,Julio,SALAMANCA,4812,1934,2878,34,24,10,153,84,69,403,173,230,476,197,279,475,188,287,556,198,358,563,238,325,714,277,437,772,300,472,666,255,411
2018,Julio,CHAMARTÍN,4617,2014,2603,39,27,12,123,73,50,341,163,178,449,183,266,447,184,263,511,210,301,654,275,379,649,285,364,756,322,434,648,292,356
2018,Julio,TETUÁN,8020,3536,4484,135,65,70,395,196,199,694,282,412,813,319,494,842,356,486,937,375,562,1020,474,546,1138,529,609,1140,521,619,906,419,487
2018,Julio,CHAMBERÍ,4802,2070,2732,34,16,18,148,74,74,422,168,254,530,236,294,547,234,313,542,221,321,613,253,360,637,286,351,729,319,410,600,263,337
2018,Julio,FUENCARRAL - EL PARDO,8893,3694,5199,107,65,42,348,167,181,670,306,364,834,308,526,1007,387,620,1204,501,703,1197,488,709,1129,494,635,1258,521,737,1139,457,682
2018,Julio,MONCLOA - ARAVACA,4190,1869,2321,45,20,25,174,87,87,341,145,196,393,164,229,444,183,261,438,171,267,563,260,303,636,296,340,664,318,346,492,225,267
2018,Julio,LATINA,13104,5678,7426,286,147,139,682,334,348,1063,449,614,1269,534,735,1513,591,922,1518,618,900,1780,774,1006,1807,825,982,1725,786,939,1461,620,841
2018,Julio,CARABANCHEL,15699,6790,8909,379,184,195,922,413,509,1285,543,742,1483,569,914,1774,725,1049,2023,838,1185,2141,948,1193,2095,980,1115,1978,875,1103,1619,715,904
2018,Julio,USERA,9276,4017,5259,330,161,169,605,285,320,778,342,436,868,330,538,991,386,605,1160,474,686,1238,532,706,1188,527,661,1197,540,657,921,440,481
2018,Julio,PUENTE DE VALLECAS,17959,7995,9964,671,336,335,1243,592,651,1621,694,927,1773,705,1068,1873,765,1108,1980,828,1152,2135,1009,1126,2376,1067,1309,2455,1137,1318,1832,862,970
2018,Julio,MORATALAZ,5226,2224,3002,143,77,66,329,178,151,482,215,267,441,185,256,476,192,284,540,200,340,700,295,405,696,304,392,808,336,472,611,242,369
2018,Julio,CIUDAD LINEAL,10416,4422,5994,175,98,77,448,204,244,772,325,447,889,363,526,1042,415,627,1167,478,689,1289,573,716,1560,671,889,1709,735,974,1365,560,805
2018,Julio,HORTALEZA,7927,3271,4656,137,69,68,333,163,170,603,268,335,677,249,428,862,346,516,948,352,596,1058,401,657,1060,406,654,1243,552,691,1006,465,541
2018,Julio,VILLAVERDE,10679,4610,6069,313,169,144,690,320,370,974,385,589,994,383,611,1170,452,718,1310,539,771,1356,576,780,1427,616,811,1416,670,746,1029,500,529
2018,Julio,VILLA DE VALLECAS,7123,2974,4149,217,113,104,400,197,203,607,243,364,803,333,470,920,351,569,1018,409,609,862,346,516,824,346,478,808,344,464,664,292,372
2018,Julio,VICÁLVARO,4438,1868,2570,156,83,73,293,148,145,354,155,199,389,158,231,406,156,250,572,201,371,675,254,421,644,287,357,566,247,319,383,179,204
2018,Julio,SAN BLAS-CANILLEJAS,8635,3673,4962,203,108,95,410,207,203,665,277,388,745,270,475,773,304,469,924,360,564,1100,435,665,1319,573,746,1444,687,757,1052,452,600
2018,Julio,BARAJAS,1760,711,1049,21,13,8,56,30,26,120,44,76,168,61,107,194,77,117,238,85,153,217,86,131,241,95,146,273,127,146,232,93,139
2018,Agosto,MADRID,167871,72318,95553,3700,1916,1784,8644,4134,4510,14083,5893,8190,16333,6519,9814,18061,7277,10784,19931,8118,11813,21781,9473,12308,22745,10004,12741,23714,10649,13065,18879,8335,10544
2018,Agosto,CENTRO,7807,3915,3892,62,39,23,214,104,110,636,286,350,902,395,507,993,468,525,1005,526,479,1069,561,508,1049,553,496,1007,550,457,870,433,437
2018,Agosto,ARGANZUELA,6946,2932,4014,79,43,36,275,125,150,584,257,327,736,302,434,786,315,471,825,316,509,835,377,458,938,363,575,1057,473,584,831,361,470
2018,Agosto,RETIRO,4200,1792,2408,32,17,15,130,71,59,338,155,183,413,173,240,423,165,258,482,207,275,532,217,315,620,271,349,629,270,359,601,246,355
2018,Agosto,SALAMANCA,4916,1983,2933,40,26,14,180,99,81,404,162,242,496,202,294,490,200,290,551,193,358,577,244,333,714,280,434,798,319,479,666,258,408
2018,Agosto,CHAMARTÍN,4681,2037,2644,36,26,10,137,75,62,352,165,187,469,194,275,478,202,276,531,226,305,643,264,379,643,276,367,754,319,435,638,290,348
2018,Agosto,TETUÁN,8067,3525,4542,153,76,77,385,182,203,679,258,421,835,316,519,872,371,501,930,369,561,1042,491,551,1121,517,604,1150,529,621,900,416,484
2018,Agosto,CHAMBERÍ,4895,2098,2797,35,15,20,152,74,78,457,177,280,568,256,312,525,227,298,564,244,320,625,252,373,626,268,358,731,318,413,612,267,345
2018,Agosto,FUENCARRAL - EL PARDO,8994,3734,5260,107,61,46,365,167,198,693,309,384,848,328,520,1035,398,637,1185,476,709,1225,512,713,1138,489,649,1257,527,730,1141,467,674
2018,Agosto,MONCLOA - ARAVACA,4246,1860,2386,46,21,25,180,85,95,369,152,217,377,156,221,446,184,262,448,174,274,570,257,313,639,287,352,664,316,348,507,228,279
2018,Agosto,LATINA,13246,5741,7505,287,157,130,704,342,362,1131,457,674,1276,533,743,1487,577,910,1549,645,904,1788,794,994,1810,832,978,1767,795,972,1447,609,838
2018,Agosto,CARABANCHEL,15851,6838,9013,398,187,211,941,422,519,1346,571,775,1505,587,918,1772,712,1060,2029,831,1198,2158,961,1197,2103,992,1111,1970,863,1107,1629,712,917
2018,Agosto,USERA,9417,4069,5348,339,170,169,630,282,348,787,346,441,910,340,570,1028,410,618,1141,447,694,1254,551,703,1188,525,663,1214,553,661,926,445,481
2018,Agosto,PUENTE DE VALLECAS,17980,8026,9954,673,350,323,1260,598,662,1617,687,930,1775,713,1062,1868,757,1111,1997,855,1142,2139,1018,1121,2360,1050,1310,2456,1132,1324,1835,866,969
2018,Agosto,MORATALAZ,5244,2207,3037,144,75,69,328,172,156,490,209,281,467,191,276,475,192,283,536,194,342,699,293,406,701,302,399,794,329,465,610,250,360
2018,Agosto,CIUDAD LINEAL,10530,4428,6102,191,104,87,483,223,260,817,346,471,910,363,547,1058,416,642,1174,467,707,1315,570,745,1538,658,880,1715,737,978,1329,544,785
2018,Agosto,HORTALEZA,7966,3277,4689,140,73,67,361,178,183,608,258,350,712,259,453,840,351,489,946,352,594,1050,396,654,1079,405,674,1236,550,686,994,455,539
2018,Agosto,VILLAVERDE,10733,4598,6135,324,159,165,734,340,394,972,366,606,1002,383,619,1169,453,716,1283,529,754,1355,577,778,1470,643,827,1399,656,743,1025,492,533
2018,Agosto,VILLA DE VALLECAS,7130,2929,4201,224,112,112,388,192,196,622,244,378,810,324,486,912,332,580,1027,419,608,874,344,530,820,346,474,795,335,460,658,281,377
2018,Agosto,VICÁLVARO,4508,1881,2627,162,79,83,307,157,150,354,151,203,389,153,236,439,171,268,557,195,362,692,265,427,653,287,366,568,246,322,387,177,210
2018,Agosto,SAN BLAS-CANILLEJAS,8770,3751,5019,213,116,97,438,216,222,700,288,412,761,287,474,775,303,472,939,373,566,1127,452,675,1300,560,740,1477,707,770,1040,449,591
2018,Agosto,BARAJAS,1744,697,1047,15,10,5,52,30,22,127,49,78,172,64,108,190,73,117,232,80,152,212,77,135,235,100,135,276,125,151,233,89,144
2018,Septiembre,MADRID,167319,72480,94839,3867,1994,1873,9330,4564,4766,14132,6116,8016,15665,6283,9382,17800,7080,10720,19614,7983,11631,21503,9368,12135,22701,10060,12641,23774,10703,13071,18933,8329,10604
2018,Septiembre,CENTRO,7563,3771,3792,66,36,30,252,127,125,597,273,324,840,361,479,905,432,473,957,492,465,1044,540,504,1020,544,476,1016,539,477,866,427,439
2018,Septiembre,ARGANZUELA,6902,2942,3960,90,49,41,322,151,171,551,246,305,716,290,426,796,334,462,785,314,471,842,388,454,928,361,567,1048,460,588,824,349,475
2018,Septiembre,RETIRO,4207,1810,2397,33,19,14,139,76,63,361,164,197,382,169,213,419,167,252,480,204,276,544,230,314,622,265,357,639,275,364,588,241,347
2018,Septiembre,SALAMANCA,4870,1984,2886,36,25,11,186,97,89,420,183,237,482,186,296,470,187,283,526,191,335,544,232,312,723,296,427,809,326,483,674,261,413
2018,Septiembre,CHAMARTÍN,4601,1970,2631,39,28,11,147,77,70,342,161,181,444,188,256,440,178,262,494,189,305,648,265,383,646,276,370,765,327,438,636,281,355
2018,Septiembre,TETUÁN,7994,3506,4488,177,93,84,385,172,213,677,275,402,766,297,469,858,347,511,913,388,525,1039,481,558,1120,504,616,1143,530,613,916,419,497
2018,Septiembre,CHAMBERÍ,4874,2089,2785,35,15,20,174,81,93,463,194,269,561,250,311,510,213,297,545,235,310,607,248,359,660,282,378,717,311,406,602,260,342
2018,Septiembre,FUENCARRAL - EL PARDO,8988,3738,5250,126,76,50,416,185,231,702,331,371,796,303,493,1028,385,643,1134,456,678,1221,509,712,1143,485,658,1271,547,724,1151,461,690
2018,Septiembre,MONCLOA - ARAVACA,4189,1836,2353,42,16,26,196,98,98,361,144,217,370,154,216,420,167,253,448,167,281,537,244,293,643,298,345,647,305,342,525,243,282
2018,Septiembre,LATINA,13283,5848,7435,289,165,124,807,400,407,1130,501,629,1270,538,732,1454,561,893,1515,625,890,1745,773,972,1836,863,973,1775,798,977,1462,624,838
2018,Septiembre,CARABANCHEL,15818,6911,8907,452,217,235,985,470,515,1330,585,745,1405,564,841,1746,691,1055,2039,840,1199,2124,941,1183,2103,986,1117,1991,885,1106,1643,732,911
2018,Septiembre,USERA,9521,4108,5413,350,169,181,670,310,360,840,356,484,901,339,562,1047,409,638,1110,436,674,1268,554,714,1204,545,659,1199,543,656,932,447,485
2018,Septiembre,PUENTE DE VALLECAS,18024,8093,9931,630,324,306,1283,621,662,1648,719,929,1731,689,1042,1901,771,1130,2042,876,1166,2121,1017,1104,2353,1061,1292,2481,1156,1325,1834,859,975
2018,Septiembre,MORATALAZ,5193,2207,2986,152,84,68,346,188,158,509,216,293,426,176,250,443,184,259,552,203,349,694,281,413,684,303,381,789,330,459,598,242,356
2018,Septiembre,CIUDAD LINEAL,10493,4453,6040,210,116,94,514,247,267,839,348,491,878,344,534,1043,410,633,1172,476,696,1267,560,707,1527,657,870,1698,748,950,1345,547,798
2018,Septiembre,HORTALEZA,7800,3249,4551,153,73,80,361,180,181,569,257,312,683,275,408,805,318,487,934,351,583,1021,403,618,1067,414,653,1220,538,682,987,440,547
2018,Septiembre,VILLAVERDE,10813,4639,6174,358,161,197,811,394,417,992,404,588,966,363,603,1176,452,724,1276,512,764,1348,565,783,1432,625,807,1418,662,756,1036,501,535
2018,Septiembre,VILLA DE VALLECAS,7068,2889,4179,212,111,101,437,213,224,617,244,373,755,298,457,891,324,567,1003,394,609,872,354,518,817,338,479,808,336,472,656,277,379
2018,Septiembre,VICÁLVARO,4560,1934,2626,168,79,89,345,187,158,374,169,205,380,154,226,458,175,283,536,195,341,663,244,419,644,285,359,588,259,329,404,187,217
2018,Septiembre,SAN BLAS-CANILLEJAS,8769,3801,4968,224,122,102,494,259,235,685,296,389,748,286,462,786,295,491,928,369,559,1119,451,668,1293,578,715,1469,702,767,1023,443,580
2018,Septiembre,BARAJAS,1789,702,1087,25,16,9,60,31,29,125,50,75,165,59,106,204,80,124,225,70,155,235,88,147,236,94,142,283,126,157,231,88,143
2018,Octubre,MADRID,166345,72395,93950,3510,1845,1665,9497,4658,4839,14210,6208,8002,15608,6367,9241,17559,7028,10531,19384,7943,11441,21344,9412,11932,22575,9978,12597,23719,10636,13083,18939,8320,10619
2018,Octubre,CENTRO,7431,3725,3706,66,37,29,255,128,127,643,306,337,819,347,472,861,418,443,899,458,441,996,533,463,1014,526,488,1007,536,471,871,436,435
2018,Octubre,ARGANZUELA,6786,2890,3896,90,47,43,307,142,165,563,261,302,705,290,415,745,305,440,766,307,459,836,375,461,931,383,548,1035,443,592,808,337,471
2018,Octubre,RETIRO,4170,1797,2373,27,15,12,151,70,81,357,168,189,385,179,206,411,159,252,469,196,273,540,239,301,591,257,334,649,282,367,590,232,358
2018,Octubre,SALAMANCA,4757,1951,2806,36,25,11,192,96,96,409,172,237,456,197,259,468,195,273,519,198,321,524,222,302,713,274,439,782,315,467,658,257,401
2018,Octubre,CHAMARTÍN,4562,1969,2593,32,24,8,153,81,72,348,162,186,431,181,250,420,165,255,485,191,294,627,270,357,647,266,381,775,344,431,644,285,359
2018,Octubre,TETUÁN,7938,3504,4434,159,85,74,366,170,196,683,288,395,761,288,473,856,336,520,896,392,504,1061,503,558,1103,506,597,1137,518,619,916,418,498
2018,Octubre,CHAMBERÍ,4805,2029,2776,26,11,15,179,76,103,493,203,290,529,234,295,508,203,305,526,228,298,589,242,347,657,273,384,690,302,388,608,257,351
2018,Octubre,FUENCARRAL - EL PARDO,8907,3710,5197,107,63,44,441,199,242,706,327,379,783,292,491,1008,375,633,1122,436,686,1217,528,689,1138,490,648,1231,533,698,1154,467,687
2018,Octubre,MONCLOA - ARAVACA,4147,1820,2327,47,19,28,221,106,115,369,153,216,358,149,209,404,163,241,458,176,282,534,245,289,607,277,330,660,306,354,489,226,263
2018,Octubre,LATINA,13334,5941,7393,272,149,123,830,418,412,1138,503,635,1241,553,688,1480,591,889,1550,649,901,1741,798,943,1815,853,962,1794,805,989,1473,622,851
2018,Octubre,CARABANCHEL,15883,6956,8927,429,216,213,1032,483,549,1324,582,742,1467,595,872,1698,688,1010,2041,825,1216,2096,933,1163,2125,996,1129,2025,905,1120,1646,733,913
2018,Octubre,USERA,9469,4127,5342,288,141,147,693,332,361,841,363,478,916,360,556,1010,399,611,1107,443,664,1289,575,714,1166,519,647,1226,550,676,933,445,488
2018,Octubre,PUENTE DE VALLECAS,18105,8110,9995,589,309,280,1291,630,661,1651,700,951,1743,722,1021,1931,790,1141,2035,888,1147,2174,1028,1146,2361,1043,1318,2488,1142,1346,1842,858,984
2018,Octubre,MORATALAZ,5131,2210,2921,137,75,62,352,194,158,498,210,288,409,178,231,438,181,257,520,186,334,670,286,384,705,310,395,796,337,459,606,253,353
2018,Octubre,CIUDAD LINEAL,10443,4524,5919,181,99,82,487,239,248,844,382,462,891,359,532,1055,428,627,1163,497,666,1253,550,703,1532,659,873,1694,752,942,1343,559,784
2018,Octubre,HORTALEZA,7758,3228,4530,128,65,63,369,186,183,565,250,315,672,248,424,804,324,480,917,352,565,1044,425,619,1046,413,633,1227,527,700,986,438,548
2018,Octubre,VILLAVERDE,10737,4602,6135,330,159,171,815,397,418,979,401,578,1012,402,610,1148,430,718,1258,497,761,1336,547,789,1434,636,798,1396,634,762,1029,499,530
2018,Octubre,VILLA DE VALLECAS,6986,2870,4116,193,104,89,452,228,224,620,253,367,748,289,459,863,325,538,983,378,605,859,345,514,810,341,469,801,331,470,657,276,381
2018,Octubre,VICÁLVARO,4444,1885,2559,136,67,69,343,174,169,360,165,195,366,148,218,449,166,283,532,204,328,650,241,409,638,285,353,572,251,321,398,184,214
2018,Octubre,SAN BLAS-CANILLEJAS,8751,3810,4941,210,114,96,496,268,228,697,301,396,744,290,454,797,310,487,911,358,553,1091,449,642,1307,581,726,1455,696,759,1043,443,600
2018,Octubre,BARAJAS,1801,737,1064,27,21,6,72,41,31,122,58,64,172,66,106,205,77,128,227,84,143,217,78,139,235,90,145,279,127,152,245,95,150
2018,Noviembre,MADRID,163866,71621,92245,3393,1789,1604,9247,4575,4672,14030,6158,7872,15365,6247,9118,17302,7002,10300,19099,7850,11249,21000,9312,11688,22190,9857,12333,23401,10545,12856,18839,8286,10553
2018,Noviembre,CENTRO,7406,3718,3688,65,42,23,247,126,121,654,296,358,842,364,478,888,450,438,926,464,462,955,496,459,1004,532,472,987,524,463,838,424,414
2018,Noviembre,ARGANZUELA,6624,2787,3837,82,36,46,292,140,152,541,248,293,685,272,413,754,305,449,747,290,457,811,366,445,888,358,530,1021,442,579,803,330,473
2018,Noviembre,RETIRO,4076,1748,2328,27,14,13,150,73,77,355,159,196,369,168,201,391,156,235,446,184,262,518,222,296,593,259,334,630,273,357,597,240,357
2018,Noviembre,SALAMANCA,4714,1942,2772,25,16,9,168,88,80,406,172,234,442,189,253,470,195,275,531,201,330,528,230,298,711,279,432,780,317,463,653,255,398
2018,Noviembre,CHAMARTÍN,4480,1939,2541,30,21,9,141,81,60,335,157,178,419,178,241,424,168,256,476,180,296,610,259,351,647,276,371,775,345,430,623,274,349
2018,Noviembre,TETUÁN,7796,3470,4326,156,82,74,378,195,183,669,287,382,750,276,474,819,332,487,855,373,482,1042,488,554,1087,511,576,1124,505,619,916,421,495
2018,Noviembre,CHAMBERÍ,4724,2008,2716,29,11,18,197,80,117,487,208,279,503,207,296,501,214,287,511,227,284,580,241,339,635,264,371,677,299,378,604,257,347
2018,Noviembre,FUENCARRAL - EL PARDO,8749,3654,5095,105,63,42,455,212,243,696,317,379,770,307,463,951,352,599,1075,421,654,1195,510,685,1144,495,649,1229,533,696,1129,444,685
2018,Noviembre,MONCLOA - ARAVACA,4090,1784,2306,46,23,23,194,89,105,373,156,217,354,142,212,405,157,248,445,177,268,525,243,282,606,272,334,648,296,352,494,229,265
2018,Noviembre,LATINA,13024,5845,7179,250,131,119,811,418,393,1085,492,593,1223,533,690,1456,592,864,1516,637,879,1659,759,900,1795,849,946,1753,804,949,1476,630,846
2018,Noviembre,CARABANCHEL,15750,6952,8798,407,205,202,1030,484,546,1323,590,733,1469,600,869,1702,691,1011,1999,822,1177,2112,944,1168,2084,982,1102,1978,898,1080,1646,736,910
2018,Noviembre,USERA,9323,4094,5229,290,131,159,653,311,342,824,361,463,897,363,534,992,409,583,1084,431,653,1246,550,696,1174,528,646,1224,558,666,939,452,487
2018,Noviembre,PUENTE DE VALLECAS,17887,8069,9818,578,313,265,1279,612,667,1621,673,948,1704,702,1002,1898,764,1134,2050,908,1142,2159,1053,1106,2323,1045,1278,2462,1144,1318,1813,855,958
2018,Noviembre,MORATALAZ,4951,2160,2791,129,72,57,326,182,144,456,195,261,393,167,226,440,193,247,492,182,310,671,302,369,670,287,383,781,334,447,593,246,347
2018,Noviembre,CIUDAD LINEAL,10236,4400,5836,175,103,72,453,232,221,824,373,451,878,343,535,1032,413,619,1143,484,659,1245,533,712,1463,626,837,1675,735,940,1348,558,790
2018,Noviembre,HORTALEZA,7695,3217,4478,117,62,55,371,185,186,603,284,319,690,257,433,762,311,451,910,341,569,1027,420,607,1008,390,618,1214,530,684,993,437,556
2018,Noviembre,VILLAVERDE,10591,4534,6057,328,160,168,762,372,390,988,388,600,986,402,584,1129,418,711,1262,496,766,1334,563,771,1412,627,785,1363,618,745,1027,490,537
2018,Noviembre,VILLA DE VALLECAS,6974,2913,4061,194,107,87,457,234,223,620,270,350,746,289,457,858,326,532,1007,398,609,852,347,505,800,337,463,792,325,467,648,280,368
2018,Noviembre,VICÁLVARO,4396,1873,2523,143,70,73,313,155,158,368,173,195,345,141,204,454,172,282,528,201,327,648,245,403,632,282,350,566,251,315,399,183,216
2018,Noviembre,SAN BLAS-CANILLEJAS,8617,3775,4842,189,103,86,494,269,225,687,301,386,729,282,447,773,302,471,866,343,523,1082,465,617,1291,572,719,1442,687,755,1064,451,613
2018,Noviembre,BARAJAS,1763,739,1024,28,24,4,76,37,39,115,58,57,171,65,106,203,82,121,230,90,140,201,76,125,223,86,137,280,127,153,236,94,142
2018,Diciembre,MADRID,160413,70685,89728,2873,1536,1337,8473,4180,4293,13457,5912,7545,15098,6270,8828,17032,7028,10004,18859,7912,10947,20667,9210,11457,22033,9816,12217,23256,10585,12671,18665,8236,10429
2018,Diciembre,CENTRO,7280,3710,3570,56,37,19,219,104,115,593,275,318,840,383,457,870,438,432,910,468,442,967,512,455,992,534,458,987,531,456,846,428,418
2018,Diciembre,ARGANZUELA,6513,2809,3704,70,31,39,280,134,146,530,239,291,644,261,383,728,318,410,728,295,433,820,375,445,884,373,511,1028,442,586,801,341,460
2018,Diciembre,RETIRO,4023,1739,2284,30,16,14,134,65,69,346,144,202,368,174,194,402,159,243,436,181,255,509,224,285,589,255,334,633,287,346,576,234,342
2018,Diciembre,SALAMANCA,4614,1912,2702,22,12,10,162,88,74,363,152,211,454,197,257,468,194,274,514,198,316,508,219,289,711,268,443,764,317,447,648,267,381
2018,Diciembre,CHAMARTÍN,4440,1941,2499,24,16,8,128,78,50,343,169,174,416,169,247,436,184,252,474,192,282,593,248,345,638,272,366,776,343,433,612,270,342
2018,Diciembre,TETUÁN,7669,3435,4234,122,68,54,358,186,172,643,282,361,750,290,460,819,334,485,833,363,470,1026,475,551,1096,507,589,1120,516,604,902,414,488
2018,Diciembre,CHAMBERÍ,4684,2013,2671,29,12,17,168,72,96,485,192,293,522,238,284,497,213,284,512,235,277,560,231,329,640,271,369,679,299,380,592,250,342
2018,Diciembre,FUENCARRAL - EL PARDO,8547,3575,4972,79,42,37,397,191,206,631,290,341,778,300,478,948,359,589,1077,428,649,1161,499,662,1109,474,635,1232,541,691,1135,451,684
2018,Diciembre,MONCLOA - ARAVACA,4031,1780,2251,41,23,18,184,79,105,362,147,215,352,143,209,403,158,245,440,188,252,518,242,276,598,280,318,642,296,346,491,224,267
2018,Diciembre,LATINA,12750,5762,6988,221,118,103,717,376,341,1062,469,593,1176,526,650,1419,592,827,1493,640,853,1651,752,899,1788,849,939,1736,807,929,1487,633,854
2018,Diciembre,CARABANCHEL,15449,6905,8544,347,177,170,956,445,511,1281,569,712,1459,627,832,1689,699,990,1976,826,1150,2088,954,1134,2062,980,1082,1960,902,1058,1631,726,905
