Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.5. Paro registrado por Distrito, Nivel formativo y Sexo, por Mes (desde 2012);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;Sin estudios;Sin estudios;Sin estudios;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios incompletos;Estudios primarios completos;Estudios primarios completos;Estudios primarios completos;Programas de formación profesional;Programas de formación profesional;Programas de formación profesional;Educación general;Educación general;Educación general;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios técnico-profesionales superiores;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Primer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Estudios universitarios Segundo y Tercer ciclo;Otros;Otros;Otros;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.;Otras titulaciones de F.P. n.c.o.p.
;;;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres;Ambos sexos;Hombres;Mujeres
2021;Octubre;13. Puente de Vallecas;19.883;8.844;11.039;596;249;347;2.589;1.138;1.451;5.177;2.401;2.776;1.225;483;742;8.369;3.840;4.529;812;365;447;241;72;169;864;292;572;10;4;6;0;0;0
2021;Octubre;14. Moratalaz;5.692;2.359;3.333;82;36;46;526;226;300;1.603;695;908;295;111;184;2.033;908;1.125;345;126;219;194;51;143;608;203;405;6;3;3;0;0;0
2021;Octubre;15. Ciudad Lineal;11.946;5.133;6.813;67;22;45;428;181;247;4.040;1.817;2.223;615;232;383;3.985;1.832;2.153;718;275;443;431;141;290;1.634;627;1.007;28;6;22;0;0;0
2021;Octubre;16. Hortaleza;9.136;3.729;5.407;119;48;71;475;223;252;2.520;1.094;1.426;531;174;357;2.914;1.262;1.652;577;242;335;397;135;262;1.595;547;1.048;8;4;4;0;0;0
2021;Octubre;17. Villaverde;12.462;5.195;7.267;67;25;42;769;335;434;5.208;2.236;2.972;752;270;482;4.420;1.900;2.520;537;218;319;183;50;133;522;158;364;4;3;1;0;0;0
2021;Octubre;18. Villa de Vallecas;8.114;3.309;4.805;112;40;72;1.255;577;678;2.443;1.071;1.372;480;161;319;2.761;1.107;1.654;369;120;249;191;58;133;498;174;324;5;1;4;0;0;0
2021;Octubre;19. Vicálvaro;5.227;2.175;3.052;117;52;65;530;253;277;1.641;723;918;335;117;218;1.790;793;997;303;90;213;131;31;100;377;116;261;3;0;3;0;0;0
2021;Octubre;20. San Blas-Canillejas;10.121;4.304;5.817;62;21;41;484;205;279;3.359;1.510;1.849;647;240;407;3.827;1.707;2.120;586;235;351;261;79;182;890;306;584;5;1;4;0;0;0
2021;Octubre;21. Barajas;2.150;882;1.268;11;3;8;129;58;71;489;216;273;105;44;61;801;344;457;132;53;79;105;35;70;375;127;248;3;2;1;0;0;0
2021;Noviembre;Ciudad de Madrid;186.380;80.566;105.814;1.846;759;1.087;16.409;7.458;8.951;56.190;25.287;30.903;10.029;3.734;6.295;62.110;28.208;33.902;9.776;4.111;5.665;5.649;1.877;3.772;24.132;9.042;15.090;239;90;149;0;0;0
2021;Noviembre;01. Centro;8.710;4.500;4.210;60;32;28;523;281;242;2.870;1.552;1.318;327;158;169;2.499;1.381;1.118;401;201;200;309;132;177;1.700;751;949;21;12;9;0;0;0
2021;Noviembre;02. Arganzuela;7.176;3.212;3.964;52;25;27;268;137;131;1.422;667;755;377;145;232;2.421;1.187;1.234;536;251;285;379;146;233;1.694;644;1.050;27;10;17;0;0;0
2021;Noviembre;03. Retiro;4.438;1.926;2.512;16;8;8;173;81;92;1.265;570;695;156;72;84;1.117;515;602;261;116;145;237;87;150;1.207;476;731;6;1;5;0;0;0
2021;Noviembre;04. Salamanca;5.342;2.216;3.126;14;6;8;201;84;117;1.680;693;987;171;61;110;1.321;601;720;270;113;157;242;93;149;1.427;559;868;16;6;10;0;0;0
2021;Noviembre;05. Chamartín;5.159;2.168;2.991;26;10;16;191;93;98;1.454;654;800;168;55;113;1.331;591;740;255;107;148;238;82;156;1.485;571;914;11;5;6;0;0;0
2021;Noviembre;06. Tetuán;9.199;3.973;5.226;28;14;14;725;316;409;3.510;1.560;1.950;414;154;260;2.664;1.196;1.468;384;171;213;244;85;159;1.224;475;749;6;2;4;0;0;0
2021;Noviembre;07. Chamberí;5.156;2.214;2.942;18;7;11;259;126;133;1.155;533;622;185;66;119;1.410;634;776;247;110;137;248;85;163;1.613;644;969;21;9;12;0;0;0
2021;Noviembre;08. Fuencarral-El Pardo;9.963;4.113;5.850;50;21;29;481;218;263;2.682;1.184;1.498;517;190;327;3.056;1.343;1.713;628;259;369;493;155;338;2.041;736;1.305;15;7;8;0;0;0
2021;Noviembre;09. Moncloa-Aravaca;4.588;2.008;2.580;12;4;8;260;126;134;1.048;498;550;191;74;117;1.366;663;703;275;124;151;195;60;135;1.224;455;769;17;4;13;0;0;0
2021;Noviembre;10. Latina;14.871;6.505;8.366;191;68;123;1.705;802;903;3.010;1.348;1.662;1.095;403;692;5.761;2.704;3.057;1.067;466;601;471;149;322;1.554;558;996;17;7;10;0;0;0
2021;Noviembre;11. Carabanchel;18.030;7.830;10.200;98;39;59;1.563;694;869;7.316;3.261;4.055;1.047;379;668;5.399;2.497;2.902;908;372;536;397;133;264;1.296;452;844;6;3;3;0;0;0
2021;Noviembre;12. Usera;10.846;4.687;6.159;48;19;29;2.858;1.287;1.571;2.710;1.160;1.550;591;229;362;3.615;1.595;2.020;387;151;236;139;40;99;494;205;289;4;1;3;0;0;0
2021;Noviembre;13. Puente de Vallecas;19.587;8.768;10.819;605;260;345;2.614;1.148;1.466;5.137;2.402;2.735;1.179;470;709;8.188;3.750;4.438;762;359;403;239;73;166;854;302;552;9;4;5;0;0;0
2021;Noviembre;14. Moratalaz;5.607;2.347;3.260;84;39;45;524;228;296;1.596;692;904;284;112;172;2.005;894;1.111;333;127;206;188;47;141;586;205;381;7;3;4;0;0;0
2021;Noviembre;15. Ciudad Lineal;11.583;5.001;6.582;57;16;41;438;190;248;3.939;1.768;2.171;599;214;385;3.883;1.809;2.074;663;254;409;404;138;266;1.573;606;967;27;6;21;0;0;0
2021;Noviembre;16. Hortaleza;8.933;3.657;5.276;117;47;70;482;236;246;2.473;1.085;1.388;498;162;336;2.855;1.221;1.634;544;227;317;387;131;256;1.570;544;1.026;7;4;3;0;0;0
2021;Noviembre;17. Villaverde;12.232;5.035;7.197;71;28;43;769;333;436;5.191;2.217;2.974;721;244;477;4.266;1.796;2.470;524;217;307;180;44;136;506;154;352;4;2;2;0;0;0
2021;Noviembre;18. Villa de Vallecas;7.895;3.214;4.681;113;40;73;1.239;567;672;2.407;1.054;1.353;458;154;304;2.668;1.064;1.604;335;112;223;179;56;123;490;166;324;6;1;5;0;0;0
2021;Noviembre;19. Vicálvaro;5.123;2.139;2.984;115;53;62;532;245;287;1.611;716;895;334;122;212;1.760;780;980;284;84;200;126;28;98;359;111;248;2;0;2;0;0;0
2021;Noviembre;20. San Blas-Canillejas;9.844;4.187;5.657;59;20;39;478;207;271;3.248;1.465;1.783;611;226;385;3.736;1.650;2.086;581;239;342;249;75;174;874;303;571;8;2;6;0;0;0
2021;Noviembre;21. Barajas;2.098;866;1.232;12;3;9;126;59;67;466;208;258;106;44;62;789;337;452;131;51;80;105;38;67;361;125;236;2;1;1;0;0;0
2021;Diciembre;Ciudad de Madrid;173.742;75.560;98.182;1.697;718;979;15.140;6.976;8.164;51.689;23.590;28.099;9.328;3.492;5.836;58.181;26.458;31.723;9.219;3.901;5.318;5.317;1.780;3.537;22.946;8.561;14.385;225;84;141;0;0;0
2021;Diciembre;01. Centro;8.138;4.247;3.891;55;27;28;474;251;223;2.624;1.437;1.187;309;146;163;2.348;1.314;1.034;395;203;192;283;128;155;1.630;732;898;20;9;11;0;0;0
2021;Diciembre;02. Arganzuela;6.732;2.999;3.733;42;20;22;240;119;121;1.300;604;696;340;129;211;2.273;1.108;1.165;521;248;273;361;141;220;1.633;621;1.012;22;9;13;0;0;0
2021;Diciembre;03. Retiro;4.122;1.792;2.330;17;8;9;166;81;85;1.127;507;620;144;69;75;1.050;482;568;236;107;129;227;84;143;1.149;453;696;6;1;5;0;0;0
2021;Diciembre;04. Salamanca;4.919;2.050;2.869;12;7;5;171;74;97;1.504;622;882;154;54;100;1.233;561;672;251;105;146;226;85;141;1.355;538;817;13;4;9;0;0;0
2021;Diciembre;05. Chamartín;4.861;2.050;2.811;25;9;16;177;84;93;1.353;607;746;158;52;106;1.260;558;702;241;108;133;222;83;139;1.416;545;871;9;4;5;0;0;0
2021;Diciembre;06. Tetuán;8.515;3.726;4.789;27;13;14;645;283;362;3.188;1.445;1.743;387;135;252;2.491;1.138;1.353;362;172;190;231;82;149;1.180;457;723;4;1;3;0;0;0
2021;Diciembre;07. Chamberí;4.763;2.000;2.763;14;3;11;251;127;124;1.049;484;565;172;58;114;1.297;569;728;225;98;127;233;81;152;1.506;575;931;16;5;11;0;0;0
2021;Diciembre;08. Fuencarral-El Pardo;9.260;3.814;5.446;43;18;25;441;207;234;2.456;1.092;1.364;486;183;303;2.858;1.236;1.622;600;249;351;465;140;325;1.896;682;1.214;15;7;8;0;0;0
2021;Diciembre;09. Moncloa-Aravaca;4.229;1.853;2.376;10;3;7;224;111;113;970;463;507;178;69;109;1.255;618;637;257;114;143;176;52;124;1.141;417;724;18;6;12;0;0;0
2021;Diciembre;10. Latina;13.932;6.141;7.791;170;67;103;1.559;742;817;2.787;1.252;1.535;1.040;392;648;5.463;2.590;2.873;1.005;440;565;441;135;306;1.452;517;935;15;6;9;0;0;0
2021;Diciembre;11. Carabanchel;16.761;7.365;9.396;90;35;55;1.433;631;802;6.692;3.079;3.613;965;357;608;5.080;2.340;2.740;859;347;512;375;128;247;1.259;442;817;8;6;2;0;0;0
2021;Diciembre;12. Usera;10.047;4.397;5.650;46;20;26;2.635;1.206;1.429;2.482;1.077;1.405;548;218;330;3.377;1.497;1.880;360;140;220;126;38;88;470;200;270;3;1;2;0;0;0
2021;Diciembre;13. Puente de Vallecas;18.337;8.257;10.080;571;253;318;2.441;1.106;1.335;4.784;2.273;2.511;1.087;431;656;7.715;3.508;4.207;699;325;374;229;76;153;798;280;518;13;5;8;0;0;0
2021;Diciembre;14. Moratalaz;5.235;2.219;3.016;71;33;38;493;221;272;1.493;666;827;261;104;157;1.869;837;1.032;304;112;192;177;51;126;560;192;368;7;3;4;0;0;0
2021;Diciembre;15. Ciudad Lineal;10.771;4.653;6.118;53;17;36;403;181;222;3.573;1.628;1.945;560;201;359;3.623;1.677;1.946;643;252;391;382;124;258;1.508;568;940;26;5;21;0;0;0
2021;Diciembre;16. Hortaleza;8.344;3.457;4.887;106;44;62;457;230;227;2.263;1.010;1.253;462;150;312;2.652;1.152;1.500;519;218;301;363;122;241;1.515;525;990;7;6;1;0;0;0
2021;Diciembre;17. Villaverde;11.466;4.746;6.720;63;26;37;709;302;407;4.887;2.120;2.767;666;236;430;3.978;1.667;2.311;504;205;299;182;44;138;473;144;329;4;2;2;0;0;0
2021;Diciembre;18. Villa de Vallecas;7.407;3.050;4.357;102;36;66;1.167;542;625;2.260;1.010;1.250;415;133;282;2.522;1.014;1.508;314;109;205;162;49;113;460;156;304;5;1;4;0;0;0
2021;Diciembre;19. Vicálvaro;4.792;2.015;2.777;114;55;59;505;235;270;1.489;662;827;317;117;200;1.640;734;906;265;79;186;113;27;86;347;106;241;2;0;2;0;0;0
2021;Diciembre;20. San Blas-Canillejas;9.142;3.913;5.229;55;21;34;438;189;249;2.969;1.351;1.618;578;216;362;3.473;1.550;1.923;540;222;318;233;72;161;846;290;556;10;2;8;0;0;0
2021;Diciembre;21. Barajas;1.969;816;1.153;11;3;8;111;54;57;439;201;238;101;42;59;724;308;416;119;48;71;110;38;72;352;121;231;2;1;1;0;0;0
2022;Enero;Ciudad de Madrid;168.864;73.009;95.855;1.595;659;936;14.530;6.671;7.859;49.727;22.508;27.219;9.374;3.483;5.891;56.724;25.717;31.007;9.134;3.863;5.271;5.203;1.723;3.480;22.353;8.302;14.051;224;83;141;0;0;0
2022;Enero;01. Centro;7.813;4.099;3.714;50;25;25;442;236;206;2.524;1.376;1.148;309;145;164;2.276;1.275;1.001;382;199;183;276;124;152;1.536;711;825;18;8;10;0;0;0
2022;Enero;02. Arganzuela;6.551;2.873;3.678;37;20;17;246;114;132;1.224;565;659;339;125;214;2.222;1.070;1.152;487;223;264;356;138;218;1.616;609;1.007;24;9;15;0;0;0
2022;Enero;03. Retiro;4.063;1.729;2.334;15;6;9;161;77;84;1.134;493;641;151;68;83;1.023;467;556;238;105;133;212;82;130;1.123;429;694;6;2;4;0;0;0
2022;Enero;04. Salamanca;4.655;1.928;2.727;12;6;6;174;71;103;1.362;550;812;154;54;100;1.151;516;635;250;116;134;214;81;133;1.326;531;795;12;3;9;0;0;0
2022;Enero;05. Chamartín;4.621;1.913;2.708;21;9;12;171;79;92;1.224;534;690;153;51;102;1.232;544;688;226;105;121;229;81;148;1.355;504;851;10;6;4;0;0;0
2022;Enero;06. Tetuán;8.240;3.571;4.669;26;14;12;617;271;346;3.041;1.347;1.694;391;139;252;2.438;1.113;1.325;362;168;194;215;74;141;1.146;444;702;4;1;3;0;0;0
2022;Enero;07. Chamberí;4.594;1.930;2.664;13;2;11;236;112;124;1.011;482;529;165;54;111;1.250;556;694;221;97;124;234;77;157;1.450;546;904;14;4;10;0;0;0
2022;Enero;08. Fuencarral-El Pardo;8.880;3.632;5.248;42;17;25;419;181;238;2.304;1.027;1.277;471;179;292;2.784;1.207;1.577;569;239;330;443;135;308;1.830;638;1.192;18;9;9;0;0;0
2022;Enero;09. Moncloa-Aravaca;4.025;1.745;2.280;8;2;6;208;103;105;925;445;480;183;77;106;1.167;560;607;252;114;138;180;51;129;1.086;389;697;16;4;12;0;0;0
2022;Enero;10. Latina;13.608;5.973;7.635;163;60;103;1.458;687;771;2.727;1.233;1.494;1.034;373;661;5.303;2.504;2.799;1.009;441;568;431;142;289;1.468;528;940;15;5;10;0;0;0
2022;Enero;11. Carabanchel;16.270;7.115;9.155;86;39;47;1.347;594;753;6.436;2.920;3.516;989;369;620;4.933;2.284;2.649;857;351;506;367;116;251;1.246;436;810;9;6;3;0;0;0
2022;Enero;12. Usera;9.743;4.230;5.513;45;20;25;2.568;1.169;1.399;2.369;1.040;1.329;548;221;327;3.267;1.423;1.844;356;134;222;133;43;90;456;180;276;1;0;1;0;0;0
2022;Enero;13. Puente de Vallecas;17.960;8.077;9.883;543;227;316;2.398;1.095;1.303;4.651;2.195;2.456;1.089;431;658;7.549;3.432;4.117;705;331;374;226;76;150;785;285;500;14;5;9;0;0;0
2022;Enero;14. Moratalaz;5.091;2.139;2.952;60;23;37;494;220;274;1.400;618;782;267;108;159;1.828;815;1.013;319;117;202;178;52;126;539;183;356;6;3;3;0;0;0
2022;Enero;15. Ciudad Lineal;10.496;4.544;5.952;45;14;31;361;168;193;3.497;1.590;1.907;571;209;362;3.533;1.628;1.905;639;257;382;371;123;248;1.455;549;906;24;6;18;0;0;0
2022;Enero;16. Hortaleza;8.116;3.335;4.781;93;35;58;454;226;228;2.178;970;1.208;457;151;306;2.589;1.106;1.483;508;206;302;357;113;244;1.472;522;950;8;6;2;0;0;0
2022;Enero;17. Villaverde;11.166;4.608;6.558;65;27;38;659;283;376;4.733;2.043;2.690;681;232;449;3.888;1.641;2.247;488;194;294;168;42;126;481;144;337;3;2;1;0;0;0
2022;Enero;18. Villa de Vallecas;7.250;2.957;4.293;102;38;64;1.101;519;582;2.191;962;1.229;415;122;293;2.484;988;1.496;327;119;208;164;46;118;459;162;297;7;1;6;0;0;0
2022;Enero;19. Vicálvaro;4.731;1.993;2.738;107;52;55;491;236;255;1.438;638;800;318;115;203;1.660;738;922;265;84;181;109;26;83;341;104;237;2;0;2;0;0;0
2022;Enero;20. San Blas-Canillejas;9.103;3.847;5.256;51;20;31;429;190;239;2.953;1.302;1.651;589;218;371;3.449;1.546;1.903;550;217;333;235;68;167;835;284;551;12;2;10;0;0;0
2022;Enero;21. Barajas;1.888;771;1.117;11;3;8;96;40;56;405;178;227;100;42;58;698;304;394;124;46;78;105;33;72;348;124;224;1;1;0;0;0;0
2022;Febrero;Ciudad de Madrid;160.316;68.651;91.665;1.417;587;830;13.261;6.043;7.218;47.322;21.304;26.018;9.243;3.415;5.828;53.916;24.179;29.737;8.829;3.661;5.168;4.975;1.612;3.363;21.138;7.769;13.369;215;81;134;0;0;0
2022;Febrero;01. Centro;7.299;3.786;3.513;41;21;20;414;216;198;2.355;1.289;1.066;318;155;163;2.126;1.176;950;355;179;176;255;104;151;1.417;640;777;18;6;12;0;0;0
2022;Febrero;02. Arganzuela;6.188;2.674;3.514;28;16;12;247;121;126;1.111;496;615;321;115;206;2.131;1.011;1.120;466;210;256;344;125;219;1.514;569;945;26;11;15;0;0;0
2022;Febrero;03. Retiro;3.800;1.599;2.201;13;7;6;135;61;74;1.023;439;584;145;64;81;969;424;545;226;99;127;198;79;119;1.085;424;661;6;2;4;0;0;0
2022;Febrero;04. Salamanca;4.388;1.797;2.591;8;4;4;144;61;83;1.273;511;762;149;48;101;1.090;491;599;249;115;134;205;73;132;1.260;491;769;10;3;7;0;0;0
2022;Febrero;05. Chamartín;4.296;1.776;2.520;19;8;11;151;71;80;1.088;472;616;152;54;98;1.171;508;663;223;99;124;215;73;142;1.267;486;781;10;5;5;0;0;0
2022;Febrero;06. Tetuán;7.623;3.292;4.331;22;13;9;523;231;292;2.767;1.240;1.527;359;121;238;2.326;1.054;1.272;347;150;197;197;67;130;1.078;415;663;4;1;3;0;0;0
2022;Febrero;07. Chamberí;4.318;1.822;2.496;13;4;9;195;94;101;988;465;523;157;56;101;1.158;520;638;212;91;121;220;71;149;1.365;517;848;10;4;6;0;0;0
2022;Febrero;08. Fuencarral-El Pardo;8.500;3.472;5.028;38;17;21;412;178;234;2.164;961;1.203;472;181;291;2.664;1.145;1.519;563;234;329;423;134;289;1.745;613;1.132;19;9;10;0;0;0
2022;Febrero;09. Moncloa-Aravaca;3.853;1.677;2.176;9;4;5;182;91;91;912;453;459;171;72;99;1.114;530;584;241;105;136;170;47;123;1.038;370;668;16;5;11;0;0;0
2022;Febrero;10. Latina;12.968;5.657;7.311;161;60;101;1.326;623;703;2.581;1.142;1.439;1.014;371;643;5.122;2.398;2.724;972;429;543;415;137;278;1.362;492;870;15;5;10;0;0;0
2022;Febrero;11. Carabanchel;15.541;6.710;8.831;78;35;43;1.282;560;722;6.156;2.769;3.387;993;376;617;4.677;2.122;2.555;817;336;481;354;112;242;1.177;397;780;7;3;4;0;0;0
2022;Febrero;12. Usera;9.239;3.959;5.280;39;14;25;2.414;1.086;1.328;2.238;977;1.261;554;218;336;3.097;1.342;1.755;345;124;221;119;36;83;431;161;270;2;1;1;0;0;0
2022;Febrero;13. Puente de Vallecas;17.206;7.636;9.570;488;203;285;2.262;1.023;1.239;4.440;2.076;2.364;1.084;428;656;7.240;3.245;3.995;689;316;373;227;73;154;762;267;495;14;5;9;0;0;0
2022;Febrero;14. Moratalaz;4.854;2.028;2.826;54;21;33;450;193;257;1.298;555;743;274;109;165;1.767;799;968;322;125;197;176;54;122;508;169;339;5;3;2;0;0;0
2022;Febrero;15. Ciudad Lineal;9.969;4.272;5.697;29;10;19;233;107;126;3.493;1.590;1.903;556;201;355;3.288;1.492;1.796;606;241;365;372;124;248;1.368;500;868;24;7;17;0;0;0
2022;Febrero;16. Hortaleza;7.710;3.140;4.570;87;27;60;435;213;222;2.065;908;1.157;446;143;303;2.437;1.044;1.393;491;199;292;333;108;225;1.408;491;917;8;7;1;0;0;0
2022;Febrero;17. Villaverde;10.724;4.399;6.325;57;25;32;622;262;360;4.519;1.960;2.559;677;227;450;3.747;1.572;2.175;469;174;295;153;34;119;477;143;334;3;2;1;0;0;0
2022;Febrero;18. Villa de Vallecas;6.971;2.774;4.197;94;36;58;1.029;475;554;2.112;904;1.208;426;133;293;2.360;917;1.443;321;103;218;165;45;120;458;160;298;6;1;5;0;0;0
2022;Febrero;19. Vicálvaro;4.505;1.861;2.644;93;43;50;475;230;245;1.337;572;765;305;108;197;1.613;709;904;264;82;182;106;25;81;308;92;216;4;0;4;0;0;0
2022;Febrero;20. San Blas-Canillejas;8.593;3.608;4.985;39;17;22;250;117;133;3.021;1.356;1.665;575;198;377;3.152;1.392;1.760;527;203;324;233;63;170;788;261;527;8;1;7;0;0;0
2022;Febrero;21. Barajas;1.771;712;1.059;7;2;5;80;30;50;381;169;212;95;37;58;667;288;379;124;47;77;95;28;67;322;111;211;0;0;0;0;0;0
2022;Marzo;Ciudad de Madrid;159.411;68.413;90.998;1.463;615;848;13.442;6.119;7.323;47.539;21.483;26.056;9.213;3.393;5.820;53.421;23.946;29.475;8.735;3.627;5.108;4.838;1.562;3.276;20.555;7.588;12.967;205;80;125;0;0;0
2022;Marzo;01. Centro;7.178;3.674;3.504;40;22;18;405;205;200;2.320;1.258;1.062;309;153;156;2.127;1.153;974;349;178;171;248;103;145;1.361;595;766;19;7;12;0;0;0
2022;Marzo;02. Arganzuela;6.066;2.649;3.417;29;16;13;239;119;120;1.113;516;597;323;110;213;2.053;976;1.077;461;212;249;321;123;198;1.502;565;937;25;12;13;0;0;0
2022;Marzo;03. Retiro;3.761;1.584;2.177;12;4;8;139;62;77;1.004;433;571;148;67;81;976;425;551;216;94;122;190;74;116;1.069;421;648;7;4;3;0;0;0
2022;Marzo;04. Salamanca;4.232;1.741;2.491;7;3;4;152;67;85;1.193;473;720;150;50;100;1.061;482;579;242;111;131;204;71;133;1.213;482;731;10;2;8;0;0;0
2022;Marzo;05. Chamartín;4.249;1.782;2.467;23;8;15;163;82;81;1.076;466;610;155;54;101;1.140;500;640;227;102;125;200;67;133;1.256;499;757;9;4;5;0;0;0
2022;Marzo;06. Tetuán;7.568;3.249;4.319;20;13;7;544;241;303;2.796;1.238;1.558;370;129;241;2.253;994;1.259;348;157;191;190;66;124;1.045;411;634;2;0;2;0;0;0
2022;Marzo;07. Chamberí;4.252;1.774;2.478;12;3;9;192;93;99;977;458;519;156;54;102;1.149;507;642;209;85;124;221;70;151;1.326;500;826;10;4;6;0;0;0
2022;Marzo;08. Fuencarral-El Pardo;8.463;3.474;4.989;42;19;23;405;170;235;2.260;1.000;1.260;471;180;291;2.619;1.128;1.491;555;232;323;413;124;289;1.678;611;1.067;20;10;10;0;0;0
2022;Marzo;09. Moncloa-Aravaca;3.854;1.676;2.178;7;2;5;169;86;83;932;463;469;177;71;106;1.123;534;589;231;102;129;175;53;122;1.025;359;666;15;6;9;0;0;0
2022;Marzo;10. Latina;12.710;5.570;7.140;171;65;106;1.293;607;686;2.590;1.174;1.416;981;361;620;5.029;2.361;2.668;933;400;533;404;131;273;1.293;467;826;16;4;12;0;0;0
2022;Marzo;11. Carabanchel;15.457;6.685;8.772;84;40;44;1.342;588;754;6.079;2.738;3.341;984;369;615;4.665;2.131;2.534;817;330;487;336;109;227;1.143;379;764;7;1;6;0;0;0
2022;Marzo;12. Usera;9.253;3.972;5.281;45;15;30;2.448;1.091;1.357;2.245;996;1.249;523;199;324;3.096;1.343;1.753;352;131;221;117;30;87;425;166;259;2;1;1;0;0;0
2022;Marzo;13. Puente de Vallecas;17.387;7.771;9.616;492;216;276;2.287;1.039;1.248;4.600;2.149;2.451;1.102;441;661;7.254;3.266;3.988;702;322;380;208;68;140;728;264;464;14;6;8;0;0;0
2022;Marzo;14. Moratalaz;4.837;2.021;2.816;56;22;34;447;196;251;1.326;566;760;277;112;165;1.735;792;943;319;117;202;172;48;124;500;165;335;5;3;2;0;0;0
2022;Marzo;15. Ciudad Lineal;9.871;4.241;5.630;30;12;18;244;115;129;3.475;1.594;1.881;544;200;344;3.227;1.442;1.785;611;252;359;372;122;250;1.349;499;850;19;5;14;0;0;0
2022;Marzo;16. Hortaleza;7.700;3.129;4.571;92;28;64;442;204;238;2.066;906;1.160;453;140;313;2.453;1.062;1.391;500;199;301;339;112;227;1.347;472;875;8;6;2;0;0;0
2022;Marzo;17. Villaverde;10.772;4.473;6.299;59;27;32;653;277;376;4.553;1.998;2.555;694;239;455;3.732;1.591;2.141;454;169;285;149;34;115;474;135;339;4;3;1;0;0;0
2022;Marzo;18. Villa de Vallecas;7.038;2.827;4.211;99;38;61;1.074;504;570;2.157;922;1.235;422;130;292;2.363;926;1.437;321;108;213;159;42;117;438;156;282;5;1;4;0;0;0
2022;Marzo;19. Vicálvaro;4.496;1.875;2.621;94;44;50;462;225;237;1.356;598;758;322;115;207;1.595;698;897;259;81;178;97;23;74;310;91;219;1;0;1;0;0;0
2022;Marzo;20. San Blas-Canillejas;8.532;3.541;4.991;38;16;22;263;119;144;3.046;1.362;1.684;562;184;378;3.107;1.345;1.762;510;193;317;233;67;166;766;254;512;7;1;6;0;0;0
2022;Marzo;21. Barajas;1.735;705;1.030;11;2;9;79;29;50;375;175;200;90;35;55;664;290;374;119;52;67;90;25;65;307;97;210;0;0;0;0;0;0
2022;Abril;Ciudad de Madrid;154.234;65.752;88.482;1.380;569;811;13.015;5.945;7.070;46.055;20.803;25.252;9.076;3.237;5.839;51.388;22.931;28.457;8.437;3.448;4.989;4.688;1.478;3.210;19.980;7.261;12.719;215;80;135;0;0;0
2022;Abril;01. Centro;6.875;3.507;3.368;30;13;17;377;185;192;2.220;1.196;1.024;304;141;163;2.039;1.112;927;350;172;178;232;103;129;1.303;575;728;20;10;10;0;0;0
2022;Abril;02. Arganzuela;5.836;2.548;3.288;30;17;13;230;121;109;1.065;507;558;308;109;199;1.982;946;1.036;429;184;245;310;107;203;1.456;547;909;26;10;16;0;0;0
2022;Abril;03. Retiro;3.681;1.534;2.147;12;5;7;130;59;71;1.013;443;570;151;69;82;943;402;541;223;96;127;182;64;118;1.019;391;628;8;5;3;0;0;0
2022;Abril;04. Salamanca;4.048;1.654;2.394;8;4;4;145;66;79;1.132;441;691;147;46;101;1.037;478;559;224;106;118;195;67;128;1.148;442;706;12;4;8;0;0;0
2022;Abril;05. Chamartín;4.104;1.680;2.424;25;8;17;155;75;80;1.019;442;577;166;52;114;1.118;490;628;207;87;120;194;60;134;1.212;465;747;8;1;7;0;0;0
2022;Abril;06. Tetuán;7.363;3.152;4.211;24;17;7;542;238;304;2.739;1.234;1.505;352;110;242;2.172;966;1.206;332;140;192;196;70;126;1.000;376;624;6;1;5;0;0;0
2022;Abril;07. Chamberí;4.149;1.722;2.427;12;3;9;183;82;101;969;451;518;157;49;108;1.104;489;615;196;83;113;212;70;142;1.305;490;815;11;5;6;0;0;0
2022;Abril;08. Fuencarral-El Pardo;8.233;3.356;4.877;42;19;23;387;162;225;2.214;978;1.236;448;166;282;2.525;1.070;1.455;550;234;316;405;124;281;1.643;594;1.049;19;9;10;0;0;0
2022;Abril;09. Moncloa-Aravaca;3.697;1.619;2.078;7;1;6;169;86;83;912;450;462;182;74;108;1.066;508;558;213;95;118;165;48;117;969;350;619;14;7;7;0;0;0
